Posicion,Premios,puntos_MVP,primero,AWS,AWS_MEAN,WP,Season,WP_MEAN,Defensivo,Sueldos
466,,,,"Brown,Lorenzo",1.5035714285714288,"McCullough,Chris",2018,0.02855548729246508,,"Stiemsma,Greg"
467,,,,"Wear,Travis",1.5000000000000004,"Arcidiacono,Ryan",2018,0.027909355945747,,"Farmar,Jordan"
468,,,,"Lemon,Walt",1.4900000000000002,"Wilkins,Damien",2018,0.027795740240729318,,"Wright,Chris"
469,,,,"Ojeleye,Semi",1.4853333333333334,"Jackson,Aaron",2018,0.027770622823694757,,"Sims,Henry"
470,,,,"Mathiang,Mangok",1.4833333333333336,"Deng,Luol",2018,0.027584111445846486,,"Bynum,Will"
471,,,,"Leaf,T.J.",1.4755555555555555,"Papagiannis,Georgios",2018,0.027226415724575213,,"Rabb,Ivan"
472,,,,"Wiley,Jacob",1.475,"Walton,Derrick",2018,0.02721469154719061,,"Zagorac,Rade"
473,,,,"Allen,Kadeem",1.4666666666666668,"Miller,Malcolm",2018,0.02710044156629146,,"Williams,Reggie"
474,,,,"Reed,Davon",1.4650000000000003,"McKinnie,Alfonzo",2018,0.0270705442531107,,"Wood,Christian"
475,,,,"McKinnie,Alfonzo",1.4500000000000004,"Qi,Zhou",2018,0.026684369954279096,,"Murphy,Kevin"
476,,,,"Johnson,Dakari",1.4375,"Udoh,Ekpe",2018,0.026630434941922496,,"Alexander,Cliff"
477,,,,"Anigbogu,Ike",1.4187500000000002,"Bryant,Thomas",2018,0.02622545424286821,,"McRae,Jordan"
478,,,,"Afflalo,Arron",1.4137254901960783,"Layman,Jake",2018,0.025578908583460725,,"Benson,Keith"
479,,,,"Brooks,Aaron",1.3788461538461536,"Munford,Xavier",2018,0.025086982438043158,,"O'Brien,J.J."
480,,,,"Purvis,Rodney",1.3687500000000004,"Drew,Larry",2018,0.024606501327697497,,"Dawson,Branden"
481,,,,"Smith,Jason",1.3379310344827589,"Moreland,Eric",2018,0.02410074058317137,,"Jerrett,Grant"
482,,,,"Harrison,Aaron",1.3222222222222226,"Stockton,David",2018,0.023949993802476054,,"Dukan,Duje"
483,,,,"Aşık,Ömer",1.31,"Liggins,DeAndre",2018,0.023110245997939226,,"Johnson,Nick"
484,,,,"Costello,Matt",1.2999999999999998,"Withey,Jeff",2018,0.022955940214816582,,"Kennedy,D.J."
485,,,,"Richardson,Malachi",1.2980000000000005,"Georges-Hunt,Marcus",2018,0.0227849399703277,,"Stephens,DJ"
486,,,,"Brown,Bobby",1.297058823529412,"Hopson,Scotty",2018,0.02260993451130721,,"Green,Gerald"
487,,,,"Munford,Xavier",1.275,"Korkmaz,Furkan",2018,0.021976488848212152,,"Reed,Davon"
488,,,,"Cleveland,Antonius",1.2166666666666666,"Williams,Matt",2018,0.021885468590626973,,"Henton,LaDontae"
489,,,,"Brown,Markel",1.2000000000000002,"Plumlee,Marshall",2018,0.021566669116972498,,"Beachem,V.J."
490,,,,"Bryant,Thomas",1.1700000000000002,"Wiley,Jacob",2018,0.021424104774746454,,"Jok,Peter"
491,,,,"Wilson,D.J.",1.1375,"Yabusele,Guerschon",2018,0.02127470385706946,,"Lewis,JeQuan"
492,,,,"Jefferson,Richard",1.0781250000000002,"Onuaku,Chinanu",2018,0.0206677568009076,,"Briscoe,Isaiah"
493,,,,"Niang,Georges",1.0583333333333331,"Jackson,Demetrius",2018,0.02065397754449576,,"Qi,Zhou"
494,,,,"Stockton,David",1.0500000000000005,"Jefferson,Richard",2018,0.020498280996663298,,"Mitrou-Long,Naz"
495,,,,"Pondexter,Quincy",1.0361111111111114,"Hilliard,Darrun",2018,0.02037212684876796,,"Mathews,Jordan"
496,,,,"McAdoo,James Michael",1.0333333333333334,"Cleveland,Antonius",2018,0.019958790642278682,,"Hamilton,Alex"
497,,,,"Pullen,Jacob",1.0,"Collison,Nick",2018,0.019806873448750376,,"Kleber,Maxi"
498,,,,"Webb,James",0.98,"Johnson,Dakari",2018,0.019707452990433128,,"Johnson,Jaylen"
499,,,,"Wilkins,Damien",0.9535714285714286,"Niang,Georges",2018,0.019660251766356062,,"Jackson,Frank"
500,,,,"Montero,Luis",0.95,"Webb,James",2018,0.019104324663201902,,"Peak,L.J."
501,,,,"Hopson,Scotty",0.95,"Hayward,Gordon",2018,0.019042386940010668,,"Theis,Daniel"
502,,,,"McCullough,Chris",0.947222222222222,"Mitrou-Long,Naz",2018,0.01847357243623955,,"Blackmon,James"
503,,,,"Qi,Zhou",0.94375,"Brown,Anthony",2018,0.01847357243623955,,"Thornwell,Sindarius"
504,,,,"Jones,Damian",0.9233333333333336,"Aşık,Ömer",2018,0.01841478936097149,,"Evans,Jawun"
505,,,,"Jackson,Aaron",0.8625,"Hunter,Vince",2018,0.017958668254849045,,"Caupain,Troy"
506,,,,"Layman,Jake",0.8131578947368423,"Haslem,Udonis",2018,0.01792051786636916,,"Petrasek,Luke"
507,,,,"Patton,Justin",0.8,"Patton,Justin",2018,0.017457161825838362,,"Williams,T.J."
508,,,,"Doyle,Milton",0.7900000000000003,"Stone,Julyan",2018,0.017414603013053108,,"Henderson,Terry"
509,,,,"Withey,Jeff",0.7277777777777779,"Mathiang,Mangok",2018,0.017018095820763253,,"Brooks,Dillon"
510,,,,"Georges-Hunt,Marcus",0.7217391304347825,"Kuzminskas,Mindaugas",2018,0.01675120876180789,,"Johnson,Dakari"
511,,,,"Hilliard,Darrun",0.7041666666666667,"Jones,Damian",2018,0.016592189429254344,,"Rathan-Mayes,Xavier"
512,,,,"Blue,Vander",0.6300000000000001,"Perrantes,London",2018,0.01638267644466212,,"Bryant,Thomas"
513,,,,"Poythress,Alex",0.6058823529411764,"Anigbogu,Ike",2018,0.016240555946008622,,"McCree,Erik"
514,,,,"Young,James",0.6000000000000002,"Wilson,D.J.",2018,0.016115390525733644,,"O'Neale,Royce"
515,,,,"Drew,Larry",0.577777777777778,"Noah,Joakim",2018,0.0146977893238521,,"Thomas,Rashawn"
516,,,,"Dozier,PJ",0.55,"Cooke,Charles",2018,0.013745715725722259,,"Alford,Bryce"
517,,,,"Paige,Marcus",0.5400000000000004,"Blue,Vander",2018,0.013079141069271988,,"Paul,Brandon"
518,,,,"Korkmaz,Furkan",0.5083333333333333,"Bradley,Tony",2018,0.012599746944570632,,"Jones,Matt"
519,,,,"Singler,Kyle",0.488888888888889,"Wolters,Nate",2018,0.012307999402289237,,"Oliver,Cameron"
520,,,,"Bradley,Tony",0.4777777777777778,"McCree,Erik",2018,0.012207850192332923,,"Cavanaugh,Tyler"
521,,,,"McCree,Erik",0.4500000000000001,"Robinson,Devin",2018,0.012130632892414391,,"Okafor,Emeka"
522,,,,"Hearn,Reggie",0.4333333333333333,"Bogut,Andrew",2018,0.01192335594253634,,"Liggins,DeAndre"
523,,,,"Haslem,Udonis",0.3437500000000001,"Poythress,Alex",2018,0.011673040984616977,,"Holmes,Jonathan"
524,,,,"Williams,Matt",0.3333333333333333,"Dozier,PJ",2018,0.011360172775061088,,"Jovanovic,Nikola"
525,,,,"Aldrich,Cole",0.18461538461538454,"Costello,Matt",2018,0.010750546103438,,"Jacobs,Julian"
526,,,,"Smith,Josh",0.15000000000000002,"Montero,Luis",2018,0.01073280178548983,,"Auguste,Zach"
527,,,,"Hayward,Gordon",0.10000000000000007,"Bolomboy,Joel",2018,0.010724869937490255,,"Zeisloft,Nick"
528,,,,"McKinney-Jones,Trey",0.0,"Aldrich,Cole",2018,0.0104310717301871,,"Beech,Beau"
529,,,,"Brussino,Nicolás",-0.16666666666666666,"Eddie,Jarell",2018,0.009262972776828944,,"Wood,Scott"
530,,,,"Cooke,Charles",-0.1954545454545454,"Silas,Xavier",2018,0.009192184363472031,,"Jones,Cameron"
531,,,,"Perrantes,London",-0.22499999999999987,"Pullen,Jacob",2018,0.009044507518561224,,"Freeman,Trey"
532,,,,"Wolters,Nate",-0.2499999999999999,"Hearn,Reggie",2018,0.008949725605714498,,"Ford,Quincy"
533,,,,"Silas,Xavier",-0.29999999999999993,"Brussino,Nicolás",2018,0.0073584730457859565,,"Bentil,Ben"
534,,,,"Eddie,Jarell",-0.5499999999999999,"Evans,Jeremy",2018,0.005922795249297239,,"Warney,Jameel"
535,,,,"Williams,Derrick",-0.7999999999999998,"McRoberts,Josh",2018,0.004696263941067808,,"Hornsby,Keith"
536,,,,"McRoberts,Josh",-1.2,"Smith,Josh",2018,0.00420065196346869,,"Smith-Rivera,D'Vauntes"
537,,,,"Kuzminskas,Mindaugas",-1.4,"McKinney-Jones,Trey",2018,0.0,,"Walkup,Thomas"
1,"Antetokounmpo,Giannis",941.0,78.0,"Harden,James",21.89325842696629,"Harden,James",2019,0.3758670268402749,"Gobert,Rudy","Curry,Stephen"
2,"Harden,James",776.0,23.0,"Antetokounmpo,Giannis",19.359195402298848,"George,Paul",2019,0.29533095718428204,"Antetokounmpo,Giannis","Paul,Chris"
3,"George,Paul",356.0,0.0,"James,LeBron",18.38,"James,LeBron",2019,0.2902089031187692,"George,Paul","James,LeBron"
4,"Jokić,Nikola",212.0,0.0,"Westbrook,Russell",17.50769230769231,"Walker,Kemba",2019,0.2799003707251557,"Embiid,Joel","Westbrook,Russell"
5,"Curry,Stephen",175.0,0.0,"Davis,Anthony",17.024107142857144,"Embiid,Joel",2019,0.279555351335497,"Turner,Myles","Griffin,Blake"
6,"Lillard,Damian",69.0,0.0,"Embiid,Joel",16.862000000000002,"Leonard,Kawhi",2019,0.2790912047639954,"Green,Draymond","Hayward,Gordon"
7,"Embiid,Joel",49.0,0.0,"Jokić,Nikola",16.785638297872346,"Booker,Devin",2019,0.2774914018297661,"Leonard,Kawhi","Lowry,Kyle"
8,"Durant,Kevin",25.0,0.0,"Towns,Karl-Anthony",16.706493506493512,"Curry,Stephen",2019,0.2759813241241252,"Smart,Marcus","George,Paul"
9,"Leonard,Kawhi",13.0,0.0,"Curry,Stephen",16.348901098901095,"Lillard,Damian",2019,0.2749020108918709,"Allen,Jarrett","Conley,Mike"
10,"Westbrook,Russell",8.0,0.0,"Durant,Kevin",16.102777777777778,"Durant,Kevin",2019,0.2741559002994726,"Beverley,Patrick","Harden,James"
11,"Gobert,Rudy",1.0,0.0,"George,Paul",15.997560975609751,"Westbrook,Russell",2019,0.2731759563689234,,"Durant,Kevin"
12,"James,LeBron",1.0,0.0,"Leonard,Kawhi",15.81011904761904,"Antetokounmpo,Giannis",2019,0.2721980575654272,,"Millsap,Paul"
13,,,,"Booker,Devin",15.092968750000004,"Beal,Bradley",2019,0.2640837792773664,,"Horford,Al"
14,,,,"Lillard,Damian",15.091666666666667,"Mitchell,Donovan",2019,0.26225976406970664,,"Lillard,Damian"
15,,,,"Simmons,Ben",14.92197802197802,"Davis,Anthony",2019,0.26171945811920233,,"DeRozan,DeMar"
16,,,,"Holiday,Jrue",14.623134328358205,"Griffin,Blake",2019,0.25694417288945376,,"Porter,Otto"
17,,,,"Griffin,Blake",14.538961038961036,"LaVine,Zach",2019,0.2540259593490993,,"Holiday,Jrue"
18,,,,"Irving,Kyrie",14.457236842105265,"Irving,Kyrie",2019,0.24451497129023406,,"McCollum,CJ"
19,,,,"Beal,Bradley",14.34512195121951,"Russell,D'Angelo",2019,0.2395102907877699,,"Embiid,Joel"
20,,,,"Wall,John",14.1515625,"Wall,John",2019,0.23949789377980904,,"Wiggins,Andrew"
21,,,,"Drummond,Andre",14.046385542168672,"Dončić,Luka",2019,0.2387892444422625,,"Beal,Bradley"
22,,,,"Dončić,Luka",14.002083333333335,"Towns,Karl-Anthony",2019,0.2335700060717708,,"Davis,Anthony"
23,,,,"Vučević,Nikola",13.821764705882357,"DeRozan,DeMar",2019,0.23156341484375645,,"Drummond,Andre"
24,,,,"Walker,Kemba",13.719512195121949,"Holiday,Jrue",2019,0.23005596694310215,,"Whiteside,Hassan"
25,,,,"Gobert,Rudy",13.445930232558146,"McCollum,CJ",2019,0.2281322583928833,,"Jokic,Nikola"
26,,,,"Young,Trae",13.2820987654321,"Thompson,Klay",2019,0.2241364274731076,,"Adams,Steven"
27,,,,"LaVine,Zach",13.08174603174603,"Conley,Mike",2019,0.2234812841189049,,"Antetokounmpo,Giannis"
28,,,,"Paul,Chris",12.923913043478258,"Williams,Lou",2019,0.22007648217119147,,"Gasol,Marc"
29,,,,"Randle,Julius",12.829452054794519,"Young,Trae",2019,0.21654569939418494,,"Love,Kevin"
30,,,,"Russell,D'Angelo",12.612209302325585,"Oladipo,Victor",2019,0.21537803816134832,,"Barnes,Harrison"
31,,,,"Capela,Clint",12.325,"Vučević,Nikola",2019,0.20774793506808986,,"Parsons,Chandler"
32,,,,"Lowry,Kyle",12.102808988764044,"Hield,Buddy",2019,0.20736245957138225,,"Batum,Nicolas"
33,,,,"DeRozan,DeMar",12.004166666666668,"Wiggins,Andrew",2019,0.2072980226991864,,"Gobert,Rudy"
34,,,,"Collins,John",11.997540983606555,"Aldridge,LaMarcus",2019,0.20704994200432786,,"Leonard,Kawhi"
35,,,,"Conley,Mike",11.987857142857141,"Randle,Julius",2019,0.20640188960305708,,"Jordan,DeAndre"
36,,,,"Jordan,DeAndre",11.97536231884058,"Jokić,Nikola",2019,0.2044003890989232,,"Aldridge,LaMarcus"
37,,,,"Fox,De'Aaron",11.958024691358025,"Harris,Tobias",2019,0.20388953954014927,,"Ibaka,Serge"
38,,,,"Nurkić,Jusuf",11.865972222222231,"Murray,Jamal",2019,0.20316372213711856,,"Gordon,Aaron"
39,,,,"Aldridge,LaMarcus",11.80625,"Markkanen,Lauri",2019,0.20302568495058185,,"Gallinari,Danilo"
40,,,,"Butler,Jimmy",11.5987012987013,"Hardaway,Tim",2019,0.19997826362118026,,"Oladipo,Victor"
41,,,,"Green,Draymond",11.58522727272727,"Gallinari,Danilo",2019,0.19948962868702133,,"Butler,Jimmy"
42,,,,"Mitchell,Donovan",11.354878048780488,"Kuzma,Kyle",2019,0.19936282375727213,,"Anderson,Ryan"
43,,,,"Adams,Steven",11.232352941176472,"Middleton,Khris",2019,0.1961342512027176,,"Irving,Kyrie"
44,,,,"Ayton,Deandre",11.216901408450704,"Sampson,JaKarr",2019,0.19342537371805812,,"Parker,Jabari"
45,,,,"Oladipo,Victor",11.038888888888891,"Ingram,Brandon",2019,0.1917004747717493,,"LaVine,Zach"
46,,,,"Bledsoe,Eric",10.970652173913043,"Fox,De'Aaron",2019,0.1900471513571846,,"Johnson,Tyler"
47,,,,"Williams,Lou",10.877160493827159,"Butler,Jimmy",2019,0.18984754701826656,,"Hardaway,Tim"
48,,,,"Harris,Tobias",10.814361702127659,"Rose,Derrick",2019,0.18899486882991032,,"Wall,John"
49,,,,"Sampson,JaKarr",10.675,"Love,Kevin",2019,0.18671510794349966,,"Hill,George"
50,,,,"Gallinari,Danilo",10.636486486486486,"Sexton,Collin",2019,0.18419406832863106,,"Teague,Jeff"
51,,,,"Horford,Al",10.609090909090906,"Bogdanović,Bojan",2019,0.18165474775182253,,"Thompson,Klay"
52,,,,"Middleton,Khris",10.525,"Warren,T.J.",2019,0.1803832918145708,,"Crabbe,Allen"
53,,,,"Siakam,Pascal",10.50192307692308,"Clarkson,Jordan",2019,0.17965048910133738,,"Dragic,Goran"
54,,,,"Payton,Elfrid",10.460714285714284,"Richardson,Josh",2019,0.17870717641174044,,"Bazemore,Kent"
55,,,,"Sabonis,Domantas",10.42051282051282,"Redick,J.J.",2019,0.17779821334465062,,"Turner,Evan"
56,,,,"Hield,Buddy",10.376829268292683,"Gordon,Eric",2019,0.17760372804363347,,"Green,Draymond"
57,,,,"Harrell,Montrezl",10.243181818181819,"Barnes,Harrison",2019,0.17687732409418847,,"Thompson,Tristan"
58,,,,"Gordon,Aaron",10.08734939759036,"Paul,Chris",2019,0.17475231487074044,,"Fournier,Evan"
59,,,,"Murray,Jamal",10.039325842696623,"Schröder,Dennis",2019,0.17463913177226886,,"Jackson,Reggie"
60,,,,"Rondo,Rajon",10.011956521739132,"Dinwiddie,Spencer",2019,0.17222560125070152,,"Biyombo,Bismack"
61,,,,"Love,Kevin",10.011363636363633,"Tatum,Jayson",2019,0.1716618861165186,,"Favors,Derrick"
62,,,,"Cousins,DeMarcus",9.977631578947367,"Wade,Dwyane",2019,0.17154862234567006,,"Valanciunas,Jonas"
63,,,,"Ingles,Joe",9.916091954022992,"Gordon,Aaron",2019,0.17111141853979642,,"Harris,Gary"
64,,,,"Thompson,Klay",9.893434343434343,"Lemon,Walt",2019,0.16895811164489535,,"Mozgov,Timofey"
65,,,,"Kanter,Enes",9.749397590361443,"Siakam,Pascal",2019,0.16776424597589992,,"Iguodala,Andre"
66,,,,"Markkanen,Lauri",9.745192307692312,"Mudiay,Emmanuel",2019,0.16542471083858895,,"Mahinmi,Ian"
67,,,,"Teague,Jeff",9.707142857142856,"Bledsoe,Eric",2019,0.16516349742069922,,"Schroder,Dennis"
68,,,,"Valančiūnas,Jonas",9.691836734693876,"Collins,John",2019,0.16508246426163906,,"Carroll,DeMarre"
69,,,,"Rubio,Ricky",9.539726027397265,"Simmons,Ben",2019,0.16408693526351498,,"Dieng,Gorgui"
70,,,,"Whiteside,Hassan",9.50138888888889,"Jackson,Reggie",2019,0.16397252384741273,,"Ariza,Trevor"
71,,,,"McCollum,CJ",9.367441860465119,"Lamb,Jeremy",2019,0.1639455885623686,,"Bledsoe,Eric"
72,,,,"Gasol,Marc",9.249029126213587,"Ross,Terrence",2019,0.16343518835756787,,"Rubio,Ricky"
73,,,,"Bogdanović,Bojan",9.20529411764706,"Fournier,Evan",2019,0.1623150280136968,,"Harris,Tobias"
74,,,,"Nance,Larry",9.201492537313435,"Oubre,Kelly",2019,0.15947691064109626,,"Smith,JR"
75,,,,"Young,Thaddeus",9.18764705882353,"Drummond,Andre",2019,0.1589122184570526,,"Johnson,James"
76,,,,"Brogdon,Malcolm",9.157042253521126,"LeVert,Caris",2019,0.1584538238115142,,"Babbitt,Luke"
77,,,,"Parker,Jabari",9.130468750000002,"Lowry,Kyle",2019,0.15799003871072134,,"Knight,Brandon"
78,,,,"Thompson,Tristan",9.081395348837207,"Smith,Dennis",2019,0.1575775277480509,,"Lopez,Robin"
79,,,,"Ingram,Brandon",9.080769230769233,"Bogdanović,Bogdan",2019,0.15565020819464145,,"Williams,Marvin"
80,,,,"Rose,Derrick",9.022549019607844,"Cousins,DeMarcus",2019,0.15517210583646152,,"Gibson,Taj"
81,,,,"Collison,Darren",9.007500000000004,"Parker,Jabari",2019,0.15438222922013098,,"Young,Thaddeus"
82,,,,"Ball,Lonzo",8.92340425531915,"Hunter,R.J.",2019,0.15305560859082915,,"Capela,Clint"
83,,,,"Favors,Derrick",8.793750000000005,"Dragić,Goran",2019,0.15295305419632987,,"Gortat,Marcin"
84,,,,"McGee,JaVale",8.793333333333333,"Brogdon,Malcolm",2019,0.15134368998998715,,"Zeller,Cody"
85,,,,"Smith,Dennis",8.791509433962268,"Knox,Kevin",2019,0.15018094557035205,,"Gordon,Eric"
86,,,,"Kuzma,Kyle",8.745714285714287,"Nurkić,Jusuf",2019,0.14932413111532974,,"Ingles,Joe"
87,,,,"Dinwiddie,Spencer",8.743150684931509,"Rubio,Ricky",2019,0.1476812440106912,,"Middleton,Khris"
88,,,,"Wade,Dwyane",8.729166666666664,"Turner,Myles",2019,0.1461638614878843,,"Kidd-Gilchrist,Michael"
89,,,,"Bagley,Marvin",8.721774193548388,"Porter,Otto",2019,0.14593358976761842,,"Plumlee,Mason"
90,,,,"Allen,Jarrett",8.707058823529415,"Valančiūnas,Jonas",2019,0.14562909556521805,,"Chandler,Wilson"
91,,,,"Gay,Rudy",8.57894736842105,"Harrell,Montrezl",2019,0.14462028663644008,,"Vucevic,Nikola"
92,,,,"Howard,Dwight",8.572222222222223,"Bagley,Marvin",2019,0.144524579971197,,"Olynyk,Kelly"
93,,,,"Porter,Otto",8.557142857142857,"Portis,Bobby",2019,0.1444549954250036,,"Clarkson,Jordan"
94,,,,"Turner,Myles",8.54871794871795,"Ayton,Deandre",2019,0.1443818839182991,,"Mirotic,Nikola"
95,,,,"Tatum,Jayson",8.53125,"Anthony,Carmelo",2019,0.14431968910970466,,"Plumlee,Miles"
96,,,,"Augustin,D.J.",8.524418604651164,"Mirotić,Nikola",2019,0.1438618931859727,,"Evans,Tyreke"
97,,,,"Covington,Robert",8.487142857142857,"Waller-Prince,Taurean",2019,0.1417838999880501,,"Lee,Courtney"
98,,,,"Ariza,Trevor",8.44202898550725,"Ariza,Trevor",2019,0.14146019882214567,,"Hill,Solomon"
99,,,,"Winslow,Justise",8.414393939393936,"Morris,Marcus",2019,0.14145981733521354,,"Redick,JJ"
100,,,,"Mudiay,Emmanuel",8.411864406779662,"Osman,Cedi",2019,0.14132607899225888,,"Caldwell-Pope,Kentavious"
101,,,,"Millsap,Paul",8.391666666666664,"Covington,Robert",2019,0.1409521915759034,,"Bradley,Avery"
102,,,,"Richardson,Josh",8.37945205479452,"Gasol,Marc",2019,0.14049120710180646,,"Walker,Kemba"
103,,,,"Cauley-Stein,Willie",8.365432098765433,"Winslow,Justise",2019,0.14036025659186424,,"Barton,Will"
104,,,,"Caruso,Alex",8.2575,"Gay,Rudy",2019,0.1400524632968944,,"Warren,T.J."
105,,,,"Warren,T.J.",8.168604651162791,"Harris,Gary",2019,0.1400236310033949,,"Randolph,Zach"
106,,,,"LeVert,Caris",8.142222222222221,"Horford,Al",2019,0.13736553636708346,,"Smart,Marcus"
107,,,,"Redick,J.J.",8.06590909090909,"Teague,Jeff",2019,0.13734338133431415,,"Mills,Patty"
108,,,,"Adebayo,Bam",8.059756097560976,"Lopez,Brook",2019,0.1370574621809134,,"Waiters,Dion"
109,,,,"Dunn,Kris",8.034782608695652,"Waiters,Dion",2019,0.13576867369278148,,"Burks,Alec"
110,,,,"Lemon,Walt",7.975000000000001,"Jackson,Josh",2019,0.13477236440260554,,"Henson,John"
111,,,,"Batum,Nicolas",7.938666666666666,"Brown,Jaylen",2019,0.13445855658094036,,"Asik,Omer"
112,,,,"Clarkson,Jordan",7.927160493827157,"Ibaka,Serge",2019,0.13371675430591146,,"Nurkic,Jusuf"
113,,,,"Ibaka,Serge",7.924489795918369,"Bazemore,Kent",2019,0.133700290634166,,"Shumpert,Iman"
114,,,,"Dedmon,Dewayne",7.9101562500000036,"Jackson,Jaren",2019,0.13360670602744246,,"Harkless,Maurice"
115,,,,"Wiggins,Andrew",7.903424657534249,"Grant,Jerami",2019,0.13319618288053375,,"Snell,Tony"
116,,,,"Lamb,Jeremy",7.898101265822786,"Gobert,Rudy",2019,0.1328471431677691,,"Leonard,Meyers"
117,,,,"Harris,Joe",7.883333333333337,"Dunn,Kris",2019,0.13168108664820027,,"Bogdanovic,Bojan"
118,,,,"Jackson,Reggie",7.855232558139533,"Crowder,Jae",2019,0.12960191181160718,,"Ross,Terrence"
119,,,,"Bogdanović,Bogdan",7.838571428571432,"Ingles,Joe",2019,0.12948623051070254,,"Covington,Robert"
120,,,,"Dragić,Goran",7.813888888888888,"Barton,Will",2019,0.1287737583595127,,"Gay,Rudy"
121,,,,"Hayward,Gordon",7.808124999999999,"Harris,Joe",2019,0.12846354321238848,,"Leuer,Jon"
122,,,,"Satoranský,Tomáš",7.796875000000003,"Barea,J.J.",2019,0.1284632233690362,,"Roberson,Andre"
123,,,,"Portis,Bobby",7.7639999999999985,"Matthews,Wesley",2019,0.1280360839260739,,"Green,Danny"
124,,,,"Schröder,Dennis",7.744047619047617,"Capela,Clint",2019,0.12717688287510515,,"Collison,Darren"
125,,,,"Oubre,Kelly",7.612318840579707,"Millsap,Paul",2019,0.12541079510807368,,"Powell,Dwight"
126,,,,"Hunter,R.J.",7.5500000000000025,"Evans,Tyreke",2019,0.12516491312321693,,"Dellavedova,Matthew"
127,,,,"Smart,Marcus",7.527439024390245,"Payton,Elfrid",2019,0.12423521969941125,,"Exum,Dante"
128,,,,"Mirotić,Nikola",7.5033333333333365,"Green,Jeff",2019,0.12236638094841752,,"Dudley,Jared"
129,,,,"Waller-Prince,Taurean",7.495454545454548,"Sabonis,Domantas",2019,0.1220738701562868,,"Powell,Norman"
130,,,,"Zeller,Cody",7.467346938775508,"Hayward,Gordon",2019,0.12154239236162727,,"Richardson,Josh"
131,,,,"Fournier,Evan",7.461046511627908,"Bullock,Reggie",2019,0.12060416655464172,,"Bogdanovic,Bogdan"
132,,,,"Hardaway,Tim",7.42,"Johnson,Tyler",2019,0.12043459848175544,,"Rondo,Rajon"
133,,,,"White,Derrick",7.411643835616442,"Holiday,Justin",2019,0.11960671238343873,,"Moore,E'Twaun"
134,,,,"Bryant,Thomas",7.400000000000001,"Forbes,Bryn",2019,0.11945720927129995,,"Felicio,Cristiano"
135,,,,"Jackson,Jaren",7.3879310344827624,"Collison,Darren",2019,0.11872546375026707,,"Koufos,Kosta"
136,,,,"Barnes,Harrison",7.366883116883117,"Moore,E'Twaun",2019,0.11807396480679387,,"VanVleet,Fred"
137,,,,"Sexton,Collin",7.3640243902439035,"Caruso,Alex",2019,0.11785243700649288,,"Grant,Jerami"
138,,,,"Morris,Marcus",7.282738095238098,"Burke,Trey",2019,0.11783009010375575,,"Anderson,Kyle"
139,,,,"Anderson,Kyle",7.275581395348836,"Caldwell-Pope,Kentavious",2019,0.11768948387116213,,"Randle,Julius"
140,,,,"Gilgeous-Alexander,Shai",7.229545454545454,"Augustin,D.J.",2019,0.1176489504628166,,"Bayless,Jerryd"
141,,,,"Gibson,Taj",7.207857142857142,"Young,Thaddeus",2019,0.11712712297144888,,"Fultz,Markelle"
142,,,,"Ross,Terrence",7.180813953488372,"Dotson,Damyean",2019,0.1169045320015794,,"Harris,Joe"
143,,,,"Lopez,Brook",7.156250000000001,"Rondo,Rajon",2019,0.11609024739504233,,"Miles,C.J."
144,,,,"Barea,J.J.",7.114473684210527,"Carroll,DeMarre",2019,0.11601397544822305,,"Livingston,Shaun"
145,,,,"Grant,Jerami",7.067058823529409,"Ball,Lonzo",2019,0.11582678648577367,,"Ayton,Deandre"
146,,,,"Powell,Dwight",7.016883116883119,"Trier,Allonzo",2019,0.11581676187382317,,"Temple,Garrett"
147,,,,"Gordon,Eric",6.986708860759497,"Gilgeous-Alexander,Shai",2019,0.1151264977248644,,"Williams,Lou"
148,,,,"Green,Jeff",6.951298701298702,"Whiteside,Hassan",2019,0.11424473650558804,,"Tucker,P.J."
149,,,,"Vonleh,Noah",6.915441176470589,"White,Derrick",2019,0.11277824627036186,,"Joseph,Cory"
150,,,,"Plumlee,Mason",6.9109374999999975,"Hood,Rodney",2019,0.11193825178856966,,"Towns,Karl-Anthony"
151,,,,"Carter,Wendell",6.787500000000002,"VanVleet,Fred",2019,0.1117951986488273,,"Green,JaMychal"
152,,,,"Bjelica,Nemanja",6.755844155844157,"Kanter,Enes",2019,0.1114721580902904,,"Korver,Kyle"
153,,,,"Osman,Cedi",6.7407894736842096,"Ellington,Wayne",2019,0.10942547550202483,,"Lamb,Jeremy"
154,,,,"Olynyk,Kelly",6.729746835443037,"Belinelli,Marco",2019,0.10932958882233737,,"Arthur,Darrell"
155,,,,"Bazemore,Kent",6.667164179104478,"Beasley,Malik",2019,0.10900782106312748,,"Ball,Lonzo"
156,,,,"Robinson,Mitchell",6.613636363636362,"Cauley-Stein,Willie",2019,0.10880956960459247,,"McDermott,Doug"
157,,,,"Len,Alex",6.581578947368422,"Napier,Shabazz",2019,0.10817486599999077,,"Crowder,Jae"
158,,,,"Johnson,Tyler",6.517543859649127,"Bradley,Avery",2019,0.10803459663208974,,"Bagley,Marvin"
159,,,,"Jackson,Josh",6.502531645569619,"Crabbe,Allen",2019,0.10802588784523062,,"Augustin,D.J."
160,,,,"Allen,Kadeem",6.4789473684210535,"Kennard,Luke",2019,0.10792888804758342,,"Dedmon,Dewayne"
