Team,Name,Season,WP_season
Minnesota Timberwolves,"Wiggins,Andrew",2020,10.249624991591435
Minnesota Timberwolves,"Williams,C.J.",2019,0.3637520172068341
Minnesota Timberwolves,"Šarić,Dario",2019,6.782809277084134
New Orleans Pelicans,"Alexander-Walker,Nickeil",2020,2.7383742838034157
New Orleans Pelicans,"Allen,Tony",2018,0.915285023350935
New Orleans Pelicans,"Aşık,Ömer",2018,0.19746416164843358
New Orleans Pelicans,"Ball,Lonzo",2020,8.189489983606174
New Orleans Pelicans,"Bertāns,Dairis",2019,0.4830435932521617
New Orleans Pelicans,"Cheatham,Zylan",2020,0.05181069731114713
New Orleans Pelicans,"Clark,Ian",2018,6.690368651244083
New Orleans Pelicans,"Clark,Ian",2019,4.535811608267376
New Orleans Pelicans,"Cooke,Charles",2018,0.15120287298294485
New Orleans Pelicans,"Cousins,DeMarcus",2018,13.194048137742117
New Orleans Pelicans,"Crawford,Jordan",2018,0.5111451276680592
New Orleans Pelicans,"Cunningham,Dante",2018,2.499765388309875
New Orleans Pelicans,"Davis,Anthony",2018,24.193032865601538
New Orleans Pelicans,"Davis,Anthony",2019,14.65628965467533
New Orleans Pelicans,"Diallo,Cheick",2018,2.346635260114149
New Orleans Pelicans,"Diallo,Cheick",2019,3.357467360888522
New Orleans Pelicans,"Drew,Larry",2018,0.16920288757075694
New Orleans Pelicans,"Favors,Derrick",2020,3.2751752466196735
New Orleans Pelicans,"Frazier,Tim",2019,2.3348039730259544
New Orleans Pelicans,"Gray,Josh",2020,0.03500361938763673
New Orleans Pelicans,"Harrison,Andrew",2019,0.11494195182218311
New Orleans Pelicans,"Hart,Josh",2020,6.12945068205845
New Orleans Pelicans,"Hayes,Jaxson",2020,3.1792268763753606
New Orleans Pelicans,"Hill,Solomon",2018,0.6947257688800257
New Orleans Pelicans,"Hill,Solomon",2019,1.9962691324822313
New Orleans Pelicans,"Holiday,Jrue",2018,18.508665973305785
New Orleans Pelicans,"Holiday,Jrue",2019,15.413749785187846
New Orleans Pelicans,"Holiday,Jrue",2020,11.831044830854893
New Orleans Pelicans,"Ingram,Brandon",2020,14.170731646893028
New Orleans Pelicans,"Jackson,Frank",2019,5.260760447844015
New Orleans Pelicans,"Jackson,Frank",2020,3.118780653095998
New Orleans Pelicans,"James,Mike",2018,0.07889202183241761
New Orleans Pelicans,"Johnson,Stanley",2019,1.1152045997854627
New Orleans Pelicans,"Johnson,Wesley",2019,0.9817978434755947
New Orleans Pelicans,"Jones,Jalen",2018,0.040137750035682165
New Orleans Pelicans,"Lemon,Walt",2018,0.19743743895108118
New Orleans Pelicans,"Liggins,DeAndre",2018,0.5077971924885735
New Orleans Pelicans,"Melli,Nicolò",2020,3.4619518292866154
New Orleans Pelicans,"Miller,Darius",2018,6.657016128427345
New Orleans Pelicans,"Miller,Darius",2019,5.971813008722426
New Orleans Pelicans,"Mirotić,Nikola",2018,6.258206358585558
New Orleans Pelicans,"Mirotić,Nikola",2019,5.43884646521684
New Orleans Pelicans,"Moore,E'Twaun",2018,10.918545843022065
New Orleans Pelicans,"Moore,E'Twaun",2019,6.2579201347600755
New Orleans Pelicans,"Moore,E'Twaun",2020,4.722915867852203
New Orleans Pelicans,"Nelson,Jameer",2018,2.537990268442574
New Orleans Pelicans,"Okafor,Emeka",2018,1.0294169459065894
New Orleans Pelicans,"Okafor,Jahlil",2019,4.3667740238757355
New Orleans Pelicans,"Okafor,Jahlil",2020,1.7582535338935896
New Orleans Pelicans,"Payton,Elfrid",2019,5.217879227375272
New Orleans Pelicans,"Randle,Julius",2019,15.067337941023167
New Orleans Pelicans,"Redick,J.J.",2020,7.985863033344727
New Orleans Pelicans,"Rondo,Rajon",2018,7.491574340478494
New Orleans Pelicans,"Smith,Jason",2019,0.08627086491335968
New Orleans Pelicans,"Smith,Josh",2018,0.00840130392693738
New Orleans Pelicans,"Williams,Kenrich",2019,3.027683812659592
New Orleans Pelicans,"Williams,Kenrich",2020,1.3981775553358866
New Orleans Pelicans,"Williamson,Zion",2020,4.053241509110655
New Orleans Pelicans,"Wood,Christian",2019,1.3522180318556156
New York Knicks,"Allen,Kadeem",2019,1.9045884898557013
New York Knicks,"Allen,Kadeem",2020,0.5661343315157572
New York Knicks,"Baker,Ron",2018,0.8561318486167129
New York Knicks,"Baker,Ron",2019,0.14029172635540824
New York Knicks,"Barrett,RJ",2020,9.461080500312514
New York Knicks,"Beasley,Michael",2018,10.08592991164195
New York Knicks,"Brazdeikis,Ignas",2020,0.24224933155678405
New York Knicks,"Bullock,Reggie",2020,2.5322413226881597
New York Knicks,"Burke,Trey",2018,4.738513494476191
New York Knicks,"Burke,Trey",2019,4.394000144430582
New York Knicks,"Dotson,Damyean",2018,1.9495026738608825
New York Knicks,"Dotson,Damyean",2019,8.534030836115296
New York Knicks,"Dotson,Damyean",2020,3.5421789978570213
New York Knicks,"Ellenson,Henry",2019,1.098762532279928
New York Knicks,"Ellington,Wayne",2020,2.117000138156755
New York Knicks,"Garrett,Billy",2019,0.31947422501914646
New York Knicks,"Gibson,Taj",2020,2.9034534659844193
New York Knicks,"Hardaway,Tim",2018,10.910205444752329
New York Knicks,"Hardaway,Tim",2019,9.700140854334581
New York Knicks,"Harkless,Maurice",2020,0.7820097122798261
New York Knicks,"Hernangómez,Willy",2018,0.9713154964747167
New York Knicks,"Hezonja,Mario",2019,5.9784835857101255
New York Knicks,"Hicks,Isaiah",2018,0.7593187538615878
New York Knicks,"Hicks,Isaiah",2019,0.1073714733770312
New York Knicks,"Jack,Jarrett",2018,5.580622561801288
New York Knicks,"Jenkins,John",2019,1.29613656906352
New York Knicks,"Jordan,DeAndre",2019,1.746488149326611
New York Knicks,"Kanter,Enes",2018,8.083195499639126
New York Knicks,"Kanter,Enes",2019,5.277231973411005
New York Knicks,"Knox,Kevin",2019,11.263570917776402
New York Knicks,"Knox,Kevin",2020,4.962731691505251
New York Knicks,"Kornet,Luke",2018,1.5334666459037691
New York Knicks,"Kornet,Luke",2019,3.754291400698263
New York Knicks,"Kuzminskas,Mindaugas",2018,0.01675120876180789
New York Knicks,"Lee,Courtney",2018,9.70629000166919
New York Knicks,"Lee,Courtney",2019,0.5767837560210735
New York Knicks,"Matthews,Wesley",2019,0.22548161876110961
New York Knicks,"McDermott,Doug",2018,3.9452946572074628
New York Knicks,"Morris,Marcus",2020,8.513782835793142
New York Knicks,"Mudiay,Emmanuel",2018,2.5336006629259944
New York Knicks,"Mudiay,Emmanuel",2019,9.760057939476749
New York Knicks,"Noah,Joakim",2018,0.1028845252669647
New York Knicks,"Ntilikina,Frank",2018,5.712361343030646
New York Knicks,"Ntilikina,Frank",2019,3.146581013808
New York Knicks,"Ntilikina,Frank",2020,3.9369785810340594
New York Knicks,"O'Quinn,Kyle",2018,5.099478430774061
New York Knicks,"Payton,Elfrid",2020,5.267837328286562
New York Knicks,"Portis,Bobby",2020,7.017123335528694
New York Knicks,"Porziņģis,Kristaps",2018,12.13645377104659
New York Knicks,"Randle,Julius",2020,13.148795618768203
New York Knicks,"Robinson,Mitchell",2019,3.4586627734679327
New York Knicks,"Robinson,Mitchell",2020,3.971598553104779
New York Knicks,"Sessions,Ramon",2018,0.6865381157582277
New York Knicks,"Smith,Dennis",2019,3.644439461667738
New York Knicks,"Smith,Dennis",2020,2.4807657703403905
New York Knicks,"Thomas,Lance",2018,2.9391703104772526
New York Knicks,"Thomas,Lance",2019,2.1738279331200436
New York Knicks,"Trier,Allonzo",2019,7.412272759924684
New York Knicks,"Trier,Allonzo",2020,1.523870183508971
New York Knicks,"Vonleh,Noah",2019,5.766139607984396
New York Knicks,"Williams,Troy",2018,1.1781908703591732
Oklahoma City Thunder,"Abrines,Álex",2018,3.6613238312927114
Oklahoma City Thunder,"Abrines,Álex",2019,1.8454519794670272
Oklahoma City Thunder,"Adams,Steven",2018,7.9861106660403705
Oklahoma City Thunder,"Adams,Steven",2019,9.064619625925163
Oklahoma City Thunder,"Adams,Steven",2020,5.4799162158616115
Oklahoma City Thunder,"Anthony,Carmelo",2018,15.262600176470714
Oklahoma City Thunder,"Bazley,Darius",2020,3.187482833965853
Oklahoma City Thunder,"Brewer,Corey",2018,1.9995775681071506
Oklahoma City Thunder,"Burton,Deonte",2019,0.9762265013150193
Oklahoma City Thunder,"Burton,Deonte",2020,1.2313372549056167
Oklahoma City Thunder,"Collison,Nick",2018,0.2574893548337549
Oklahoma City Thunder,"Davis,Tyler",2019,0.0006360910597565921
Oklahoma City Thunder,"Diallo,Hamidou",2019,1.7909348460017596
Oklahoma City Thunder,"Diallo,Hamidou",2020,2.45812727937036
Oklahoma City Thunder,"Dort,Luguentz",2020,1.7474499508049126
Oklahoma City Thunder,"Dozier,PJ",2018,0.022720345550122176
Oklahoma City Thunder,"Evans,Jawun",2019,0.008375604380903946
Oklahoma City Thunder,"Felton,Raymond",2018,6.982171473129944
Oklahoma City Thunder,"Felton,Raymond",2019,1.759307758457106
Oklahoma City Thunder,"Ferguson,Terrance",2018,1.747085189052326
Oklahoma City Thunder,"Ferguson,Terrance",2019,4.944771222323184
Oklahoma City Thunder,"Ferguson,Terrance",2020,1.9969287076469673
Oklahoma City Thunder,"Gallinari,Danilo",2020,10.931956942619184
Oklahoma City Thunder,"George,Paul",2018,20.258377063414827
Oklahoma City Thunder,"George,Paul",2019,24.217138489111125
Oklahoma City Thunder,"Gilgeous-Alexander,Shai",2020,13.181784715469679
Oklahoma City Thunder,"Grant,Jerami",2018,6.8201574982291335
Oklahoma City Thunder,"Grant,Jerami",2019,11.321675544845368
Oklahoma City Thunder,"Grantham,Donte",2019,0.01675120876180789
Oklahoma City Thunder,"Hall,Devon",2020,0.07404662092346181
Oklahoma City Thunder,"Hamilton,Daniel",2018,0.08193421496756562
Oklahoma City Thunder,"Hervey,Kevin",2020,0.09628790410829571
Oklahoma City Thunder,"Huestis,Josh",2018,2.018004796797509
Oklahoma City Thunder,"Johnson,Dakari",2018,0.39414905980866255
Oklahoma City Thunder,"Luwawu-Cabarrot,Timothé",2019,0.47012253928226727
Oklahoma City Thunder,"Morris,Markieff",2019,1.806998021094627
Oklahoma City Thunder,"Muscala,Mike",2020,1.9838124998721187
Oklahoma City Thunder,"Nader,Abdel",2019,2.6712783630095625
Oklahoma City Thunder,"Nader,Abdel",2020,3.0178213910677054
Oklahoma City Thunder,"Noel,Nerlens",2019,3.3135806927547056
Oklahoma City Thunder,"Noel,Nerlens",2020,3.558497479498291
Oklahoma City Thunder,"Patterson,Patrick",2018,3.5121098596108866
Oklahoma City Thunder,"Patterson,Patrick",2019,2.5232295523040467
Oklahoma City Thunder,"Patton,Justin",2020,0.0960405733585108
Oklahoma City Thunder,"Paul,Chris",2020,11.5861413508652
Oklahoma City Thunder,"Roberson,Andre",2018,1.6140354808117272
Oklahoma City Thunder,"Roby,Isaiah",2020,0.010873329492122052
Oklahoma City Thunder,"Schröder,Dennis",2019,14.669687068870584
Oklahoma City Thunder,"Schröder,Dennis",2020,12.815680931962413
Oklahoma City Thunder,"Singler,Kyle",2018,0.2688820410470302
Oklahoma City Thunder,"Westbrook,Russell",2018,25.134558121849288
Oklahoma City Thunder,"Westbrook,Russell",2019,21.307724596776026
Orlando Magic,"Afflalo,Arron",2018,1.9847669243031876
Orlando Magic,"Aminu,Al-Farouq",2020,1.0152857852140815
Orlando Magic,"Artis,Jamel",2018,0.9534970556507731
Orlando Magic,"Augustin,D.J.",2018,7.837582424089241
Orlando Magic,"Augustin,D.J.",2019,10.117809739802228
Orlando Magic,"Augustin,D.J.",2020,5.661784893027549
Orlando Magic,"Bamba,Mohamed",2019,3.0133545589143025
Orlando Magic,"Bamba,Mohamed",2020,3.306763525005918
Orlando Magic,"Birch,Khem",2018,1.3966560062683535
Orlando Magic,"Birch,Khem",2019,1.9965633366586146
Orlando Magic,"Birch,Khem",2020,1.202931047783756
Orlando Magic,"Biyombo,Bismack",2018,4.524270052110156
Orlando Magic,"Briscoe,Isaiah",2019,1.5384598571887205
Orlando Magic,"Carter-Williams,Michael",2019,1.1661431964904123
Orlando Magic,"Carter-Williams,Michael",2020,3.1053381037288514
Orlando Magic,"Caupain,Troy",2019,0.09401651915433679
Orlando Magic,"Clark,Gary",2020,0.4371636836513306
Orlando Magic,"Ennis,James",2020,0.8155353883350404
Orlando Magic,"Fournier,Evan",2018,10.472627112945677
Orlando Magic,"Fournier,Evan",2019,13.959092409177925
Orlando Magic,"Fournier,Evan",2020,11.72195666326397
Orlando Magic,"Frazier,Melvin",2019,0.2532331599859449
Orlando Magic,"Frazier,Melvin",2020,0.19461258379506494
Orlando Magic,"Fultz,Markelle",2020,8.50928266066453
Orlando Magic,"Gordon,Aaron",2018,11.383113479935309
Orlando Magic,"Gordon,Aaron",2019,14.202247738803102
Orlando Magic,"Gordon,Aaron",2020,9.205175632394402
Orlando Magic,"Grant,Jerian",2019,2.7394521071333955
Orlando Magic,"Hezonja,Mario",2018,7.876555571181612
Orlando Magic,"Isaac,Jonathan",2018,1.9013492987876772
Orlando Magic,"Isaac,Jonathan",2019,8.349087837149437
Orlando Magic,"Isaac,Jonathan",2020,4.324160068575283
Orlando Magic,"Iwundu,Wesley",2018,2.4149788966426784
Orlando Magic,"Iwundu,Wesley",2019,3.7356306124948184
Orlando Magic,"Iwundu,Wesley",2020,2.4975078199496124
Orlando Magic,"Jefferson,Amile",2019,0.17564307037932306
Orlando Magic,"Jefferson,Amile",2020,0.14358929062030318
Orlando Magic,"Johnson,B.J.",2020,0.18639030346243168
Orlando Magic,"Law,Vic",2020,0.030818980516753424
Orlando Magic,"Mack,Shelvin",2018,5.398009249715262
Orlando Magic,"Magette,Josh",2020,0.17272719788356375
Orlando Magic,"Martin,Jarell",2019,1.2226678988172452
Orlando Magic,"Payne,Adreian",2018,0.15058290860305623
Orlando Magic,"Payton,Elfrid",2018,5.921166641284545
Orlando Magic,"Purvis,Rodney",2018,1.2240755700672148
Orlando Magic,"Ross,Terrence",2018,2.413942671202743
Orlando Magic,"Ross,Terrence",2019,14.055426198750837
Orlando Magic,"Ross,Terrence",2020,10.323371903363933
Orlando Magic,"Simmons,Jonathon",2018,9.92940581380971
Orlando Magic,"Simmons,Jonathon",2019,3.5025508805431973
Orlando Magic,"Speights,Marreese",2018,4.2211830292649575
Orlando Magic,"Vaughn,Rashad",2018,0.0655861457542872
Orlando Magic,"Vučević,Nikola",2018,10.244328334257581
Orlando Magic,"Vučević,Nikola",2019,17.65857448078764
Orlando Magic,"Vučević,Nikola",2020,11.09967099634863
Philadelphia 76ers,"Anderson,Justin",2018,2.4116053252395098
Philadelphia 76ers,"Bayless,Jerryd",2018,3.1820292452504564
Philadelphia 76ers,"Belinelli,Marco",2018,5.124712484181452
Philadelphia 76ers,"Bolden,Jonah",2019,2.064696795967681
Philadelphia 76ers,"Bolden,Jonah",2020,0.03281528580616999
Philadelphia 76ers,"Booker,Trevor",2018,1.2098405953078697
Philadelphia 76ers,"Brewer,Corey",2019,0.5894628820422083
Philadelphia 76ers,"Burke,Trey",2020,1.4387230999323095
Philadelphia 76ers,"Burks,Alec",2020,1.2989704422668922
Philadelphia 76ers,"Butler,Jimmy",2019,12.440824818171984
Philadelphia 76ers,"Chandler,Wilson",2019,2.3053980747011638
Philadelphia 76ers,"Covington,Robert",2018,12.02084230692493
Philadelphia 76ers,"Covington,Robert",2019,1.6513800412791935
Philadelphia 76ers,"Drew,Larry",2018,0.052255624378520535
Philadelphia 76ers,"Embiid,Joel",2018,17.32078276065478
Philadelphia 76ers,"Embiid,Joel",2019,20.966651350162277
Philadelphia 76ers,"Embiid,Joel",2020,10.420817225623466
Philadelphia 76ers,"Ennis,James",2019,1.553775997373441
Philadelphia 76ers,"Ennis,James",2020,2.6658202507148205
Philadelphia 76ers,"Fultz,Markelle",2018,1.351194549778636
Philadelphia 76ers,"Fultz,Markelle",2019,1.656831772304709
Philadelphia 76ers,"Harris,Tobias",2019,7.277092629954199
Philadelphia 76ers,"Harris,Tobias",2020,13.369107511542696
Philadelphia 76ers,"Highsmith,Haywood",2019,0.12145033000925086
Philadelphia 76ers,"Holmes,Richaun",2018,2.720821021838443
Philadelphia 76ers,"Horford,Al",2020,7.8093067934331835
Philadelphia 76ers,"Jackson,Demetrius",2018,0.05637916989096563
Philadelphia 76ers,"Jackson,Demetrius",2019,0.1711669140771351
Philadelphia 76ers,"Johnson,Amir",2018,2.7134621034362363
Philadelphia 76ers,"Johnson,Amir",2019,1.7378124496399956
Philadelphia 76ers,"Korkmaz,Furkan",2018,0.2637178661785458
Philadelphia 76ers,"Korkmaz,Furkan",2019,3.2020291198789557
Philadelphia 76ers,"Korkmaz,Furkan",2020,6.579073220338847
Philadelphia 76ers,"Luwawu-Cabarrot,Timothé",2018,3.1661442712289047
Philadelphia 76ers,"Marjanović,Boban",2019,2.0451670134264885
Philadelphia 76ers,"McAdoo,James Michael",2018,0.10498464275181696
Philadelphia 76ers,"McConnell,T.J.",2018,5.59487652328954
Philadelphia 76ers,"McConnell,T.J.",2019,5.378282638245225
Philadelphia 76ers,"Milton,Shake",2019,0.9342845791490316
Philadelphia 76ers,"Milton,Shake",2020,2.8188999315967234
Philadelphia 76ers,"Monroe,Greg",2019,0.6742517922813873
Philadelphia 76ers,"Muscala,Mike",2019,3.4564112888385874
Philadelphia 76ers,"Neto,Raul",2020,2.252926297897179
Philadelphia 76ers,"O'Quinn,Kyle",2020,0.8413550493045576
Philadelphia 76ers,"Okafor,Jahlil",2018,0.0818857988696891
Philadelphia 76ers,"Patton,Justin",2019,0.055905788773909997
Philadelphia 76ers,"Pelle,Norvel",2020,0.42497434591785116
Philadelphia 76ers,"Pullen,Jacob",2018,0.018089015037122447
Philadelphia 76ers,"Redick,J.J.",2018,13.931653140880321
Philadelphia 76ers,"Redick,J.J.",2019,15.646242774329254
Philadelphia 76ers,"Richardson,Josh",2020,7.302364045749254
Philadelphia 76ers,"Robinson,Glenn",2020,0.7870379373978428
Philadelphia 76ers,"Scott,Mike",2019,2.6263099258975418
Philadelphia 76ers,"Scott,Mike",2020,3.528819376788162
Philadelphia 76ers,"Shamet,Landry",2019,4.2530841448640295
Philadelphia 76ers,"Shayok,Marial",2020,0.0417697807930853
Philadelphia 76ers,"Simmons,Ben",2018,15.396097602533287
Philadelphia 76ers,"Simmons,Ben",2019,14.931911108979863
Philadelphia 76ers,"Simmons,Ben",2020,8.71870499332914
Philadelphia 76ers,"Simmons,Jonathon",2019,1.1620163214651134
Philadelphia 76ers,"Smith,Zhaire",2019,0.4299418629838548
Philadelphia 76ers,"Smith,Zhaire",2020,0.11915527747424462
Philadelphia 76ers,"Stauskas,Nik",2018,0.07014759638763955
Philadelphia 76ers,"Thybulle,Matisse",2020,2.7400070689952054
Philadelphia 76ers,"Young,James",2018,0.18078444736132795
Philadelphia 76ers,"İlyasova,Ersan",2018,3.3340609408058604
Philadelphia 76ers,"Šarić,Dario",2018,12.942184260888853
Philadelphia 76ers,"Šarić,Dario",2019,1.5930740290457632
Phoenix Suns,"Acy,Quincy",2019,0.19182965164739574
Phoenix Suns,"Anderson,Ryan",2019,0.6445983104013823
Phoenix Suns,"Ariza,Trevor",2019,3.063952986843119
Phoenix Suns,"Ayton,Deandre",2019,10.251113758199235
Phoenix Suns,"Ayton,Deandre",2020,5.353253578097847
Phoenix Suns,"Baynes,Aron",2020,4.374037816471348
Phoenix Suns,"Bender,Dragan",2018,6.327415476048072
Phoenix Suns,"Bender,Dragan",2019,2.393580184541538
Phoenix Suns,"Bledsoe,Eric",2018,0.5426243776453742
Phoenix Suns,"Bolden,Jonah",2020,0.06734075429208217
Phoenix Suns,"Booker,Devin",2018,14.593294323921027
Phoenix Suns,"Booker,Devin",2019,17.759449717105028
Phoenix Suns,"Booker,Devin",2020,16.508715933036466
Phoenix Suns,"Bridges,Mikal",2019,6.947089765508323
Phoenix Suns,"Bridges,Mikal",2020,5.359210997219505
Phoenix Suns,"Canaan,Isaiah",2018,1.8857419459817826
Phoenix Suns,"Canaan,Isaiah",2019,1.5781171166741315
Phoenix Suns,"Carter,Jevon",2020,2.387335697641594
Phoenix Suns,"Chandler,Tyson",2018,2.1473502093301833
Phoenix Suns,"Chandler,Tyson",2019,0.18965114886852072
Phoenix Suns,"Chriss,Marquese",2018,6.185982652444928
Phoenix Suns,"Crawford,Jamal",2019,5.932853221850423
Phoenix Suns,"Daniels,Troy",2018,7.200344171211042
Phoenix Suns,"Daniels,Troy",2019,3.161862330731236
Phoenix Suns,"Diallo,Cheick",2020,1.7847609744870752
Phoenix Suns,"Dudley,Jared",2018,1.6007393221802417
Phoenix Suns,"Evans,Jawun",2019,0.13916103876837985
Phoenix Suns,"Fredette,Jimmer",2019,0.33665385967434225
Phoenix Suns,"Gray,Josh",2018,0.4873801384416036
Phoenix Suns,"Harper,Jared",2020,0.01675120876180789
Phoenix Suns,"Harrison,Shaquille",2018,1.6190503851266598
Phoenix Suns,"Holmes,Richaun",2019,4.6168350208559445
Phoenix Suns,"House,Danuel",2018,1.656583336875943
Phoenix Suns,"Jackson,Josh",2018,11.319707972658348
Phoenix Suns,"Jackson,Josh",2019,10.647016787805837
Phoenix Suns,"James,Mike",2018,4.016551195690761
Phoenix Suns,"Jerome,Ty",2020,1.2394184708891598
Phoenix Suns,"Johnson,Cameron",2020,3.9717207279862046
Phoenix Suns,"Johnson,Tyler",2019,1.580557088519999
Phoenix Suns,"Johnson,Tyler",2020,2.0670971087205365
Phoenix Suns,"Jones,Derrick",2018,0.09207504961414939
Phoenix Suns,"Kaminsky,Frank",2020,3.583519344672591
Phoenix Suns,"Lecque,Jalen",2020,0.10680331236872581
Phoenix Suns,"Len,Alex",2018,4.882253297920025
Phoenix Suns,"Melton,De'Anthony",2019,3.0362283641780943
Phoenix Suns,"Monroe,Greg",2018,1.9092875689307027
Phoenix Suns,"Moreland,Eric",2019,0.0007884717298899122
Phoenix Suns,"Okobo,Elie",2019,3.4698584007437554
Phoenix Suns,"Okobo,Elie",2020,2.392204153454309
Phoenix Suns,"Oubre,Kelly",2019,7.070647854578381
Phoenix Suns,"Oubre,Kelly",2020,10.74408138873109
Phoenix Suns,"Owens,Tariq",2020,0.04472051901868234
Phoenix Suns,"Payton,Elfrid",2018,2.6520285720330725
Phoenix Suns,"Peters,Alec",2018,0.8815721931321953
Phoenix Suns,"Reed,Davon",2018,0.9195889340652461
Phoenix Suns,"Rubio,Ricky",2020,8.403126329647032
Phoenix Suns,"Spalding,Ray",2019,0.49902324892218247
Phoenix Suns,"Terry,Emanuel",2019,0.06868738240809955
Phoenix Suns,"Ulis,Tyler",2018,6.751858734088889
Phoenix Suns,"Warren,T.J.",2018,12.680800202169804
Phoenix Suns,"Warren,T.J.",2019,7.756481548026544
Phoenix Suns,"Williams,Alan",2018,0.23613307484933185
Phoenix Suns,"Šarić,Dario",2020,5.645462089259018
Portland Trail Blazers,"Aminu,Al-Farouq",2018,7.881219907726939
Portland Trail Blazers,"Aminu,Al-Farouq",2019,9.217941258920057
Portland Trail Blazers,"Anthony,Carmelo",2020,8.334336460395521
Portland Trail Blazers,"Ariza,Trevor",2020,2.2835937260801153
Portland Trail Blazers,"Baldwin,Wade",2018,0.3693753343136195
Portland Trail Blazers,"Baldwin,Wade",2019,0.4089617011167188
Portland Trail Blazers,"Bazemore,Kent",2020,4.204851012162034
Portland Trail Blazers,"Brown,Moses",2020,0.12098029012787725
Portland Trail Blazers,"Collins,Zach",2018,3.5640862178868313
Portland Trail Blazers,"Collins,Zach",2019,5.872902349357874
Portland Trail Blazers,"Collins,Zach",2020,0.2330100951743964
Portland Trail Blazers,"Connaughton,Pat",2018,4.686875030941525
Portland Trail Blazers,"Curry,Seth",2019,6.751548262708267
Portland Trail Blazers,"Davis,Ed",2018,3.174860413694218
Portland Trail Blazers,"Gabriel,Wenyen",2020,0.29426131284518586
Portland Trail Blazers,"Harkless,Maurice",2018,3.858047024665396
Portland Trail Blazers,"Harkless,Maurice",2019,5.591199734136973
Portland Trail Blazers,"Hezonja,Mario",2020,2.29575359959626
Portland Trail Blazers,"Hoard,Jaylen",2020,0.3048031527417524
Portland Trail Blazers,"Hood,Rodney",2019,4.135053552794844
Portland Trail Blazers,"Hood,Rodney",2020,2.172864561188106
Portland Trail Blazers,"Kanter,Enes",2019,3.9749571480831003
Portland Trail Blazers,"Labissière,Skal",2019,0.2870549303012659
Portland Trail Blazers,"Labissière,Skal",2020,1.4866969144122686
Portland Trail Blazers,"Layman,Jake",2018,0.48599926308575375
Portland Trail Blazers,"Layman,Jake",2019,5.141568662387514
Portland Trail Blazers,"Leonard,Meyers",2018,0.9786900939317117
Portland Trail Blazers,"Leonard,Meyers",2019,3.79389383404558
Portland Trail Blazers,"Lillard,Damian",2018,21.508582444458188
Portland Trail Blazers,"Lillard,Damian",2019,26.390593045619607
Portland Trail Blazers,"Lillard,Damian",2020,17.240561416797785
Portland Trail Blazers,"Little,Nassir",2020,1.549716879019994
Portland Trail Blazers,"McCollum,CJ",2018,19.88462509190851
Portland Trail Blazers,"McCollum,CJ",2019,19.619374221787968
Portland Trail Blazers,"McCollum,CJ",2020,14.940035634800198
Portland Trail Blazers,"Napier,Shabazz",2018,7.341042459204458
Portland Trail Blazers,"Nurkić,Jusuf",2018,12.27679378376846
Portland Trail Blazers,"Nurkić,Jusuf",2019,10.751337440303743
Portland Trail Blazers,"Papagiannis,Georgios",2018,0.007818222968427421
Portland Trail Blazers,"Simons,Anfernee",2019,0.8805115868007083
Portland Trail Blazers,"Simons,Anfernee",2020,6.2348923136483085
Portland Trail Blazers,"Stauskas,Nik",2019,3.0172978415950427
Portland Trail Blazers,"Swanigan,Caleb",2018,0.6945723726100248
Portland Trail Blazers,"Swanigan,Caleb",2019,0.45277709452375003
Portland Trail Blazers,"Swanigan,Caleb",2020,0.44880854917562923
Portland Trail Blazers,"Tolliver,Anthony",2020,1.344115937697392
Portland Trail Blazers,"Trent,Gary",2019,0.5783215051653355
Portland Trail Blazers,"Trent,Gary",2020,4.197368841330982
Portland Trail Blazers,"Turner,Evan",2018,7.521630722846986
Portland Trail Blazers,"Turner,Evan",2019,6.4173438918243555
Portland Trail Blazers,"Vonleh,Noah",2018,1.1708721887400588
Portland Trail Blazers,"Whiteside,Hassan",2020,9.187855472973526
Sacramento Kings,"Ariza,Trevor",2020,2.089907153132208
Sacramento Kings,"Bagley,Marvin",2019,8.960523958214214
Sacramento Kings,"Bagley,Marvin",2020,1.877356383902168
Sacramento Kings,"Barnes,Harrison",2019,4.1226184131613035
Sacramento Kings,"Barnes,Harrison",2020,9.705378849264465
Sacramento Kings,"Bazemore,Kent",2020,2.303802503662995
Sacramento Kings,"Bjelica,Nemanja",2019,6.994818795350601
Sacramento Kings,"Bjelica,Nemanja",2020,7.162057166658457
Sacramento Kings,"Bogdanović,Bogdan",2018,9.790230327645162
Sacramento Kings,"Bogdanović,Bogdan",2019,10.8955145736249
Sacramento Kings,"Bogdanović,Bogdan",2020,8.291881687493873
Sacramento Kings,"Brewer,Corey",2019,0.8067666712175322
Sacramento Kings,"Burks,Alec",2019,0.2620946273791849
Sacramento Kings,"Caboclo,Bruno",2018,0.3209261890367301
Sacramento Kings,"Carter,Vince",2018,3.5157391227356225
Sacramento Kings,"Cauley-Stein,Willie",2018,9.610246364501462
Sacramento Kings,"Cauley-Stein,Willie",2019,8.81357513797199
Sacramento Kings,"Cooley,Jack",2018,0.2906051872130932
Sacramento Kings,"Dedmon,Dewayne",2020,1.8828218445367142
Sacramento Kings,"Ferrell,Yogi",2019,4.492986670526524
Sacramento Kings,"Ferrell,Yogi",2020,2.096214446213602
Sacramento Kings,"Fox,De'Aaron",2018,10.115527937560648
Sacramento Kings,"Fox,De'Aaron",2019,15.393819259931954
