Team,Name,Season,WP_adj_season
Atlanta Hawks,"Adams,Jaylen",2019,-1.3169794960351509
Atlanta Hawks,"Anderson,Justin",2019,-1.7607823487791479
Atlanta Hawks,"Babbitt,Luke",2018,-0.27106357661651126
Atlanta Hawks,"Bazemore,Kent",2018,5.191171896840237
Atlanta Hawks,"Bazemore,Kent",2019,4.0550128105256595
Atlanta Hawks,"Belinelli,Marco",2018,2.668251230661809
Atlanta Hawks,"Bembry,DeAndre'",2018,-0.10144002766345069
Atlanta Hawks,"Bembry,DeAndre'",2019,1.5372326498632198
Atlanta Hawks,"Bembry,DeAndre'",2020,0.18509359713376888
Atlanta Hawks,"Brown,Charlie",2020,-0.3932263236910473
Atlanta Hawks,"Brussino,Nicolás",2018,-0.11004170454652044
Atlanta Hawks,"Carter,Vince",2019,-0.025622414748677325
Atlanta Hawks,"Carter,Vince",2020,-0.51179350923099
Atlanta Hawks,"Cavanaugh,Tyler",2018,-1.264300668856455
Atlanta Hawks,"Cleveland,Antonius",2018,-0.10399881664137359
Atlanta Hawks,"Collins,John",2018,2.0520644806860373
Atlanta Hawks,"Collins,John",2019,5.213540880754376
Atlanta Hawks,"Collins,John",2020,5.089560539311221
Atlanta Hawks,"Crabbe,Allen",2020,-0.2499515586783117
Atlanta Hawks,"Davis,Deyonta",2019,-0.6066215807927468
Atlanta Hawks,"Dedmon,Dewayne",2018,2.4278419736725425
Atlanta Hawks,"Dedmon,Dewayne",2019,2.197449940729299
Atlanta Hawks,"Dedmon,Dewayne",2020,0.055697009424229935
Atlanta Hawks,"Delaney,Malcolm",2018,0.1976159185994364
Atlanta Hawks,"Dorsey,Tyler",2018,1.6334753298097877
Atlanta Hawks,"Dorsey,Tyler",2019,-0.8035859825225437
Atlanta Hawks,"Evans,Jeremy",2018,-0.04607395813222791
Atlanta Hawks,"Fernando,Bruno",2020,-1.7405199478369004
Atlanta Hawks,"Goodwin,Brandon",2020,0.037044656356192446
Atlanta Hawks,"Graham,Treveon",2020,-1.083143732418078
Atlanta Hawks,"Hamilton,Daniel",2019,-0.7936809545629188
Atlanta Hawks,"Huerter,Kevin",2019,2.0926187852555405
Atlanta Hawks,"Huerter,Kevin",2020,3.7415271058800794
Atlanta Hawks,"Humphries,Isaac",2019,-0.3968773542974241
Atlanta Hawks,"Hunter,De'Andre",2020,4.048250829133473
Atlanta Hawks,"Johnson,B.J.",2019,-0.24915876558762992
Atlanta Hawks,"Jones,Damian",2020,-1.4121596223972983
Atlanta Hawks,"Lee,Damion",2018,1.0366576759645538
Atlanta Hawks,"Len,Alex",2019,2.0698584951228005
Atlanta Hawks,"Len,Alex",2020,0.4622799914936844
Atlanta Hawks,"Lin,Jeremy",2019,1.9410177040958492
Atlanta Hawks,"Magette,Josh",2018,-0.45546908696166827
Atlanta Hawks,"Morris,Jaylen",2018,0.1446573989612556
Atlanta Hawks,"Muscala,Mike",2018,0.9931834396027114
Atlanta Hawks,"Parker,Jabari",2020,2.489731844767247
Atlanta Hawks,"Parsons,Chandler",2020,-0.15094840274291754
Atlanta Hawks,"Plumlee,Miles",2018,-1.3956215839607242
Atlanta Hawks,"Plumlee,Miles",2019,-0.6096993914557584
Atlanta Hawks,"Poythress,Alex",2019,-0.5014944000138072
Atlanta Hawks,"Reddish,Cam",2020,3.02710857350277
Atlanta Hawks,"Schröder,Dennis",2018,9.996337786744085
Atlanta Hawks,"Sibert,Jordan",2019,-0.09055457978521138
Atlanta Hawks,"Spellman,Omari",2019,-0.296785877404632
Atlanta Hawks,"Taylor,Isaiah",2018,0.8744314191994764
Atlanta Hawks,"Teague,Jeff",2020,0.11237637080354812
Atlanta Hawks,"Turner,Evan",2020,-0.41040187346385115
Atlanta Hawks,"Wallace,Tyrone",2020,-0.392647255919281
Atlanta Hawks,"Waller-Prince,Taurean",2018,7.746066255418188
Atlanta Hawks,"Waller-Prince,Taurean",2019,3.7463231433958275
Atlanta Hawks,"Watson,Paul",2020,-0.11194474988737263
Atlanta Hawks,"White,Andrew",2018,0.0002150698932668338
Atlanta Hawks,"Young,Trae",2019,11.362540001970812
Atlanta Hawks,"Young,Trae",2020,14.936395300369433
Atlanta Hawks,"Zeller,Tyler",2019,-0.23341079339949378
Atlanta Hawks,"İlyasova,Ersan",2018,1.4695637676406077
Boston Celtics,"Allen,Kadeem",2018,-0.46439978297693346
Boston Celtics,"Baynes,Aron",2018,-0.5176755501117858
Boston Celtics,"Baynes,Aron",2019,-1.2024262849681975
Boston Celtics,"Bird,Jabari",2018,-0.206613821570583
Boston Celtics,"Brown,Jaylen",2018,8.404489848675961
Boston Celtics,"Brown,Jaylen",2019,5.762796955017078
Boston Celtics,"Brown,Jaylen",2020,6.692532920802124
Boston Celtics,"Dozier,PJ",2019,-0.25313633526448165
Boston Celtics,"Eddie,Jarell",2018,-0.03928042657237749
Boston Celtics,"Edwards,Carsen",2020,-0.7444741128728405
Boston Celtics,"Fall,Tacko",2020,-0.07958670732048652
Boston Celtics,"Gibson,Jonathan",2018,-0.04251792075559056
Boston Celtics,"Green,Javonte",2020,-0.7972268012706629
Boston Celtics,"Hayward,Gordon",2018,-0.05827637258934653
Boston Celtics,"Hayward,Gordon",2019,4.716466867383708
Boston Celtics,"Hayward,Gordon",2020,4.9304935753356025
Boston Celtics,"Horford,Al",2018,7.410862439456126
Boston Celtics,"Horford,Al",2019,5.6841801587255345
Boston Celtics,"Hunter,R.J.",2019,0.007098773678627546
Boston Celtics,"Irving,Kyrie",2018,11.384143496780249
Boston Celtics,"Irving,Kyrie",2019,13.571837088474513
Boston Celtics,"Kanter,Enes",2020,-0.22972641420490902
Boston Celtics,"Langford,Romeo",2020,-0.8901592164188177
Boston Celtics,"Larkin,Shane",2018,-0.44773180028041915
Boston Celtics,"Monroe,Greg",2018,0.4137549667151852
Boston Celtics,"Monroe,Greg",2019,-0.13047097938688793
Boston Celtics,"Morris,Marcus",2018,6.009694835307021
Boston Celtics,"Morris,Marcus",2019,6.351932541801482
Boston Celtics,"Nader,Abdel",2018,-0.8917004816415011
Boston Celtics,"Ojeleye,Semi",2018,-2.2069501030015606
Boston Celtics,"Ojeleye,Semi",2019,-1.13315120232595
Boston Celtics,"Ojeleye,Semi",2020,-1.6791477005310094
Boston Celtics,"Poirier,Vincent",2020,-0.8114426865442055
Boston Celtics,"Rozier,Terry",2018,7.703321304735544
Boston Celtics,"Rozier,Terry",2019,3.354893455260937
Boston Celtics,"Silas,Xavier",2018,-0.12864341379374455
Boston Celtics,"Smart,Marcus",2018,4.679354832449254
Boston Celtics,"Smart,Marcus",2019,1.762320034090281
Boston Celtics,"Smart,Marcus",2020,4.189711819037613
Boston Celtics,"Tatum,Jayson",2018,9.403505092319161
Boston Celtics,"Tatum,Jayson",2019,9.517847774955175
Boston Celtics,"Tatum,Jayson",2020,11.142595565933469
Boston Celtics,"Theis,Daniel",2018,-0.6831233851615534
Boston Celtics,"Theis,Daniel",2019,-1.56043529935561
Boston Celtics,"Theis,Daniel",2020,0.36665088072823154
Boston Celtics,"Walker,Kemba",2020,8.111623509482344
Boston Celtics,"Wanamaker,Brad",2019,-0.5948479252125054
Boston Celtics,"Wanamaker,Brad",2020,0.05604843511679697
Boston Celtics,"Waters,Tremont",2020,-0.20132982166792468
Boston Celtics,"Williams,Grant",2020,-2.0392130657589673
Boston Celtics,"Williams,Robert",2019,-1.0061951386797596
Boston Celtics,"Williams,Robert",2020,-0.7804352729704542
Boston Celtics,"Yabusele,Guerschon",2018,-1.302072048182212
Boston Celtics,"Yabusele,Guerschon",2019,-1.5166002471393594
Brooklyn Nets,"Acy,Quincy",2018,0.19068306826048648
Brooklyn Nets,"Allen,Jarrett",2018,0.37383663218906926
Brooklyn Nets,"Allen,Jarrett",2019,1.4967387977244715
Brooklyn Nets,"Allen,Jarrett",2020,1.244326602118901
Brooklyn Nets,"Anderson,Justin",2020,-0.11510882295961919
Brooklyn Nets,"Booker,Trevor",2018,0.29589710740143527
Brooklyn Nets,"Carroll,DeMarre",2018,5.329201531580375
Brooklyn Nets,"Carroll,DeMarre",2019,2.229435959084017
Brooklyn Nets,"Chandler,Wilson",2020,0.10879228642486491
Brooklyn Nets,"Chiozza,Chris",2020,-0.23184442370187036
Brooklyn Nets,"Claxton,Nicolas",2020,-0.39967806194840416
Brooklyn Nets,"Crabbe,Allen",2018,5.795643853107452
Brooklyn Nets,"Crabbe,Allen",2019,1.0563784591858774
Brooklyn Nets,"Creek,Mitch",2019,-0.22576553575828714
Brooklyn Nets,"Cunningham,Dante",2018,0.10633693955682486
Brooklyn Nets,"Davis,Ed",2019,-3.674825828513205
Brooklyn Nets,"Dinwiddie,Spencer",2018,5.977735466886684
Brooklyn Nets,"Dinwiddie,Spencer",2019,6.378532205081029
Brooklyn Nets,"Dinwiddie,Spencer",2020,10.072123035369962
Brooklyn Nets,"Doyle,Milton",2018,0.0051605269054786004
Brooklyn Nets,"Dudley,Jared",2019,-2.175206556891079
Brooklyn Nets,"Ellenson,Henry",2020,-0.2010279798059895
Brooklyn Nets,"Faried,Kenneth",2019,-0.49109502276969413
Brooklyn Nets,"Graham,Treveon",2019,-0.9200176572829372
Brooklyn Nets,"Harris,Joe",2018,2.995571826158871
Brooklyn Nets,"Harris,Joe",2019,3.777028522715574
Brooklyn Nets,"Harris,Joe",2020,4.45025220710193
Brooklyn Nets,"Hollis-Jefferson,Rondae",2018,5.662904069456913
Brooklyn Nets,"Hollis-Jefferson,Rondae",2019,0.928679135008128
Brooklyn Nets,"Irving,Kyrie",2020,4.309203066562155
Brooklyn Nets,"Jordan,DeAndre",2020,0.22187358301520738
Brooklyn Nets,"Kilpatrick,Sean",2018,0.2789246010206491
Brooklyn Nets,"Kurucs,Rodions",2019,0.44031974860342915
Brooklyn Nets,"Kurucs,Rodions",2020,-0.778641740632052
Brooklyn Nets,"LeVert,Caris",2018,4.724363275131546
Brooklyn Nets,"LeVert,Caris",2019,3.3171464405801965
Brooklyn Nets,"LeVert,Caris",2020,5.128954501417963
Brooklyn Nets,"Lin,Jeremy",2018,0.0741573690484362
Brooklyn Nets,"Luwawu-Cabarrot,Timothé",2020,-0.04962121119731744
Brooklyn Nets,"Martin,Jeremiah",2020,-0.11331767130105729
Brooklyn Nets,"McCall,Tahjere",2019,-0.0352356888542746
Brooklyn Nets,"Mozgov,Timofey",2018,-0.34213098013437115
Brooklyn Nets,"Musa,Džanan",2019,-0.8571264497018525
Brooklyn Nets,"Musa,Džanan",2020,-0.4136431469211127
Brooklyn Nets,"Napier,Shabazz",2019,1.27455355232298
Brooklyn Nets,"Nwaba,David",2020,-0.3814846140893949
Brooklyn Nets,"Okafor,Jahlil",2018,-0.11855084716627248
Brooklyn Nets,"Pinson,Theo",2019,-0.3580424952392517
Brooklyn Nets,"Pinson,Theo",2020,-0.09343125106089752
Brooklyn Nets,"Russell,D'Angelo",2018,5.671266499392339
Brooklyn Nets,"Russell,D'Angelo",2019,13.430115114595994
Brooklyn Nets,"Shumpert,Iman",2020,-0.3128915267650633
Brooklyn Nets,"Stauskas,Nik",2018,0.08863374138119026
Brooklyn Nets,"Temple,Garrett",2020,3.0443913630319743
Brooklyn Nets,"Waller-Prince,Taurean",2020,4.907648224291011
Brooklyn Nets,"Webb,James",2018,-0.5967984914970992
Brooklyn Nets,"Whitehead,Isaiah",2018,0.0160966713901068
Brooklyn Nets,"Wiley,Jacob",2018,-0.08426498096293009
Brooklyn Nets,"Williams,Alan",2019,-0.18869812363282082
Brooklyn Nets,"Zeller,Tyler",2018,0.05007451002093786
Charlotte Hornets,"Bacon,Dwayne",2018,-1.152973510010632
Charlotte Hornets,"Bacon,Dwayne",2019,-0.4236627778149782
Charlotte Hornets,"Bacon,Dwayne",2020,-0.38123897583317007
Charlotte Hornets,"Batum,Nicolas",2018,3.451403729695711
Charlotte Hornets,"Batum,Nicolas",2019,1.4153962454002584
Charlotte Hornets,"Batum,Nicolas",2020,-0.8054396861992459
Charlotte Hornets,"Biyombo,Bismack",2019,-2.4794088387549564
Charlotte Hornets,"Biyombo,Bismack",2020,-1.2751183532621373
Charlotte Hornets,"Bridges,Miles",2019,-0.34134437252726585
Charlotte Hornets,"Bridges,Miles",2020,3.5034422503879084
Charlotte Hornets,"Carter-Williams,Michael",2018,-1.5374748654673267
Charlotte Hornets,"Chealey,Joe",2019,-0.06989516008776214
Charlotte Hornets,"Chealey,Joe",2020,-0.27013751622821935
Charlotte Hornets,"Graham,Devonte'",2019,-1.1116734657246716
Charlotte Hornets,"Graham,Devonte'",2020,7.532355488909871
Charlotte Hornets,"Graham,Treveon",2018,-2.7530726600150546
Charlotte Hornets,"Hernangómez,Willy",2018,-0.6805564522813614
Charlotte Hornets,"Hernangómez,Willy",2019,-1.1900768255710872
Charlotte Hornets,"Hernangómez,Willy",2020,-0.7559568740831949
Charlotte Hornets,"Howard,Dwight",2018,6.87059650967902
Charlotte Hornets,"Kaminsky,Frank",2018,3.1131435230121633
Charlotte Hornets,"Kaminsky,Frank",2019,-0.26846823226769573
Charlotte Hornets,"Kidd-Gilchrist,Michael",2018,0.8701017841590241
Charlotte Hornets,"Kidd-Gilchrist,Michael",2019,-1.3900281123240865
Charlotte Hornets,"Kidd-Gilchrist,Michael",2020,-0.35114509606087785
Charlotte Hornets,"Lamb,Jeremy",2018,4.612769405571763
Charlotte Hornets,"Lamb,Jeremy",2019,6.4475387158092
Charlotte Hornets,"Mack,Shelvin",2019,-0.4043936318818761
Charlotte Hornets,"Macura,J.P.",2019,-0.046093801262669
Charlotte Hornets,"Martin,Caleb",2020,-0.5749488310045997
Charlotte Hornets,"Martin,Cody",2020,-1.6531279100731167
Charlotte Hornets,"Mathiang,Mangok",2018,-0.16989530402276312
Charlotte Hornets,"McDaniels,Jalen",2020,-0.6352663437484376
Charlotte Hornets,"Monk,Malik",2018,0.7580964024138876
Charlotte Hornets,"Monk,Malik",2019,1.4109390406102142
Charlotte Hornets,"Monk,Malik",2020,1.3223921521868491
Charlotte Hornets,"O'Bryant,Johnny",2018,-1.0300629488570232
Charlotte Hornets,"Paige,Marcus",2018,-0.1486611703911166
Charlotte Hornets,"Parker,Tony",2019,1.6012868212333549
Charlotte Hornets,"Rozier,Terry",2020,6.731483987900606
Charlotte Hornets,"Stone,Julyan",2018,-0.4282486290653863
Charlotte Hornets,"Walker,Kemba",2018,12.825422558724323
Charlotte Hornets,"Walker,Kemba",2019,16.131165116447757
Charlotte Hornets,"Washington,P.J.",2020,2.549721649447429
Charlotte Hornets,"Williams,Marvin",2018,1.490583119877638
Charlotte Hornets,"Williams,Marvin",2019,1.9081767286114897
Charlotte Hornets,"Williams,Marvin",2020,-0.9014806913404361
Charlotte Hornets,"Zeller,Cody",2018,-0.7502972501979264
Charlotte Hornets,"Zeller,Cody",2019,0.27526819834952704
Charlotte Hornets,"Zeller,Cody",2020,0.26645656638833215
Chicago Bulls,"Alkins,Rawle",2019,-0.45083948908146565
Chicago Bulls,"Arcidiacono,Ryan",2018,-1.1105115710082054
Chicago Bulls,"Arcidiacono,Ryan",2019,-0.2956229521238001
Chicago Bulls,"Arcidiacono,Ryan",2020,-1.8552552077832583
Chicago Bulls,"Aşık,Ömer",2018,-0.2512015120998541
Chicago Bulls,"Blakeney,Antonio",2018,-0.006181391552260468
Chicago Bulls,"Blakeney,Antonio",2019,1.218152282047111
Chicago Bulls,"Carter,Wendell",2019,2.056267394243682
Chicago Bulls,"Carter,Wendell",2020,0.5031461380425276
Chicago Bulls,"Dunn,Kris",2018,4.488600987434552
Chicago Bulls,"Dunn,Kris",2019,2.62659821183405
Chicago Bulls,"Dunn,Kris",2020,0.21550878426872208
Chicago Bulls,"Eddie,Jarell",2018,-0.08394764182962589
Chicago Bulls,"Felder,Kay",2018,-0.22288332187672508
Chicago Bulls,"Felício,Cristiano",2018,-1.953833090134312
Chicago Bulls,"Felício,Cristiano",2019,-2.4681375348715684
Chicago Bulls,"Felício,Cristiano",2020,-1.2577667247055062
Chicago Bulls,"Gafford,Daniel",2020,-1.4453837237197473
Chicago Bulls,"Grant,Jerian",2018,1.1306307500429362
Chicago Bulls,"Harrison,Shaquille",2019,0.17691750567378325
Chicago Bulls,"Harrison,Shaquille",2020,-0.7743587951185147
Chicago Bulls,"Holiday,Justin",2018,4.771486500970262
Chicago Bulls,"Holiday,Justin",2019,3.2073869964872435
Chicago Bulls,"Hutchison,Chandler",2019,-0.29842914813154253
Chicago Bulls,"Hutchison,Chandler",2020,0.2439330278680574
Chicago Bulls,"Kilpatrick,Sean",2018,0.8350483587147426
Chicago Bulls,"Kornet,Luke",2020,-0.7580926162910433
Chicago Bulls,"LaVine,Zach",2018,2.781885808312304
Chicago Bulls,"LaVine,Zach",2019,11.929055125830448
Chicago Bulls,"LaVine,Zach",2020,11.651401643389114
Chicago Bulls,"Lemon,Walt",2019,0.4325710762593138
Chicago Bulls,"Lopez,Robin",2018,2.502714257336195
Chicago Bulls,"Lopez,Robin",2019,1.2295614826445456
Chicago Bulls,"Luwawu-Cabarrot,Timothé",2019,-0.5214487017139338
Chicago Bulls,"Markkanen,Lauri",2018,6.505151036627096
Chicago Bulls,"Markkanen,Lauri",2019,6.741361212163354
Chicago Bulls,"Markkanen,Lauri",2020,4.0218615013965735
Chicago Bulls,"Mirotić,Nikola",2018,2.565052349452281
Chicago Bulls,"Mokoka,Adam",2020,-0.776121525114689
Chicago Bulls,"Nwaba,David",2018,0.17100536616006318
Chicago Bulls,"Parker,Jabari",2019,3.983924179166983
Chicago Bulls,"Payne,Cameron",2018,0.3638452888966757
Chicago Bulls,"Payne,Cameron",2019,0.31959054594457403
Chicago Bulls,"Pondexter,Quincy",2018,-0.7823869356059927
Chicago Bulls,"Porter,Otto",2019,1.4120496102672253
Chicago Bulls,"Porter,Otto",2020,0.4897606748841006
Chicago Bulls,"Portis,Bobby",2018,3.8458434130753667
Chicago Bulls,"Portis,Bobby",2019,1.7538259202069597
Chicago Bulls,"Sampson,Brandon",2019,-0.5806044495688796
Chicago Bulls,"Sampson,JaKarr",2019,0.4603884927156299
Chicago Bulls,"Satoranský,Tomáš",2020,1.4435118485504217
Chicago Bulls,"Selden,Wayne",2019,0.16968196215293185
Chicago Bulls,"Strus,Max",2020,-0.10408480222209551
Chicago Bulls,"Valentine,Denzel",2018,2.8047397065078834
Chicago Bulls,"Valentine,Denzel",2020,-0.0831087706838664
Chicago Bulls,"Vonleh,Noah",2018,-0.2109522251762864
Chicago Bulls,"White,Coby",2020,4.541776166112888
Chicago Bulls,"Young,Thaddeus",2020,1.6527635405510808
Chicago Bulls,"Zipser,Paul",2018,-1.2796510162214467
Cleveland Cavaliers,"Adel,Deng",2019,-0.999043934937653
Cleveland Cavaliers,"Blossomgame,Jaron",2019,-1.406053665083973
Cleveland Cavaliers,"Burks,Alec",2019,1.1474901151298653
Cleveland Cavaliers,"Calderón,José",2018,-1.4558329799079361
Cleveland Cavaliers,"Chriss,Marquese",2019,-1.3871052177071899
Cleveland Cavaliers,"Clarkson,Jordan",2018,1.4038935594150048
Cleveland Cavaliers,"Clarkson,Jordan",2019,5.927414977107978
Cleveland Cavaliers,"Clarkson,Jordan",2020,1.822362212272489
Cleveland Cavaliers,"Cook,Tyler",2020,-0.9272042736472166
Cleveland Cavaliers,"Crowder,Jae",2018,1.0213691113691705
Cleveland Cavaliers,"Dekker,Sam",2019,-0.5282329329971196
Cleveland Cavaliers,"Dellavedova,Matthew",2019,-0.7289230544994976
Cleveland Cavaliers,"Dellavedova,Matthew",2020,-2.6080241150619163
Cleveland Cavaliers,"Drummond,Andre",2020,0.7357256754187034
Cleveland Cavaliers,"Exum,Dante",2020,-0.7276954632886471
Cleveland Cavaliers,"Frye,Channing",2018,-0.542936699584836
Cleveland Cavaliers,"Frye,Channing",2019,-1.8929049150522923
Cleveland Cavaliers,"Garland,Darius",2020,3.61748988977544
Cleveland Cavaliers,"Green,Jeff",2018,3.2951094634171625
Cleveland Cavaliers,"Harrison,Andrew",2019,-0.5746988194457593
Cleveland Cavaliers,"Henson,John",2020,-0.9866342290643697
Cleveland Cavaliers,"Hill,George",2018,0.65767356351944
Cleveland Cavaliers,"Hill,George",2019,-0.2818604862121149
Cleveland Cavaliers,"Holland,John",2018,-0.3131273823206092
Cleveland Cavaliers,"Hood,Rodney",2018,0.5754299369834611
Cleveland Cavaliers,"Hood,Rodney",2019,1.1164707346889893
Cleveland Cavaliers,"James,LeBron",2018,23.603399450094813
Cleveland Cavaliers,"Jones,Jalen",2019,-0.5129934703088558
Cleveland Cavaliers,"Knight,Brandon",2019,-0.4522891613370771
Cleveland Cavaliers,"Knight,Brandon",2020,-0.44861109494048906
Cleveland Cavaliers,"Korver,Kyle",2018,1.9906455160654772
Cleveland Cavaliers,"Korver,Kyle",2019,-0.7913282318180743
Cleveland Cavaliers,"Love,Kevin",2018,8.114591359462638
Cleveland Cavaliers,"Love,Kevin",2019,1.841841457760744
Cleveland Cavaliers,"Love,Kevin",2020,5.781993572461515
Cleveland Cavaliers,"McCaw,Patrick",2019,-0.1411826774421079
Cleveland Cavaliers,"McKinnie,Alfonzo",2020,-1.545357038865432
Cleveland Cavaliers,"Mooney,Matt",2020,-0.2197658306398348
Cleveland Cavaliers,"Nance,Larry",2018,-0.6200670333176453
Cleveland Cavaliers,"Nance,Larry",2019,-1.4650395517669037
Cleveland Cavaliers,"Nance,Larry",2020,0.3377224996709045
Cleveland Cavaliers,"Nwaba,David",2019,-2.237648299000797
Cleveland Cavaliers,"Osman,Cedi",2018,-1.7988274885437228
Cleveland Cavaliers,"Osman,Cedi",2019,2.65704742566256
Cleveland Cavaliers,"Osman,Cedi",2020,1.898233892018408
Cleveland Cavaliers,"Payne,Cameron",2019,-0.1376003746393604
Cleveland Cavaliers,"Perkins,Kendrick",2018,-0.11555438378600941
Cleveland Cavaliers,"Perrantes,London",2018,-0.5359696475829107
Cleveland Cavaliers,"Porter,Kevin",2020,1.1085190242249228
Cleveland Cavaliers,"Rose,Derrick",2018,0.674881498322526
Cleveland Cavaliers,"Sexton,Collin",2019,6.400525546751723
Cleveland Cavaliers,"Sexton,Collin",2020,8.313749280732257
Cleveland Cavaliers,"Shumpert,Iman",2018,-0.12243550863181812
Cleveland Cavaliers,"Simmons,Kobi",2019,-0.13472319314889988
Cleveland Cavaliers,"Smith,J.R.",2018,2.1697400316828697
Cleveland Cavaliers,"Smith,J.R.",2019,-0.04292397762196093
Cleveland Cavaliers,"Stauskas,Nik",2019,-1.2792949282031958
Cleveland Cavaliers,"Thomas,Isaiah",2018,1.4859767219083517
Cleveland Cavaliers,"Thompson,Tristan",2018,-2.0475453406085524
Cleveland Cavaliers,"Thompson,Tristan",2019,-0.7887813662301049
Cleveland Cavaliers,"Thompson,Tristan",2020,1.3961451382901509
Cleveland Cavaliers,"Wade,Dean",2020,-0.7121211013676995
Cleveland Cavaliers,"Wade,Dwyane",2018,2.580683715963639
Cleveland Cavaliers,"Žižić,Ante",2018,-1.083183542254173
Cleveland Cavaliers,"Žižić,Ante",2019,-2.1675619348649224
Cleveland Cavaliers,"Žižić,Ante",2020,-1.235628282563447
Dallas Mavericks,"Antetokounmpo,Kostas",2019,-0.07871240325561471
Dallas Mavericks,"Barea,J.J.",2018,4.4054920737853065
Dallas Mavericks,"Barea,J.J.",2019,2.3323944147813918
Dallas Mavericks,"Barea,J.J.",2020,0.2724980859095637
Dallas Mavericks,"Barnes,Harrison",2018,10.74978818406439
Dallas Mavericks,"Barnes,Harrison",2019,6.2478921326402
Dallas Mavericks,"Broekhoff,Ryan",2019,-0.9705174798043934
Dallas Mavericks,"Broekhoff,Ryan",2020,-0.39297262665396476
Dallas Mavericks,"Brunson,Jalen",2019,1.8908188227013836
Dallas Mavericks,"Brunson,Jalen",2020,0.29030840575444516
Dallas Mavericks,"Burke,Trey",2019,0.3825678501867697
Dallas Mavericks,"Cauley-Stein,Willie",2020,-0.47937830368706114
Dallas Mavericks,"Clavell,Gian",2018,-0.23629139503168892
Dallas Mavericks,"Cleveland,Antonius",2018,-0.3063145192284248
Dallas Mavericks,"Cleveland,Antonius",2020,-0.492953612703023
Dallas Mavericks,"Collinsworth,Kyle",2018,-1.089852750366803
Dallas Mavericks,"Curry,Seth",2020,2.494301054732964
Dallas Mavericks,"Dončić,Luka",2019,12.02169329205651
Dallas Mavericks,"Dončić,Luka",2020,12.179433775809214
Dallas Mavericks,"Ferrell,Yogi",2018,3.3195783455572996
Dallas Mavericks,"Finney-Smith,Dorian",2018,-0.16418605150066595
Dallas Mavericks,"Finney-Smith,Dorian",2019,-0.08646534620434118
Dallas Mavericks,"Finney-Smith,Dorian",2020,0.43076227086401103
Dallas Mavericks,"Hardaway,Tim",2019,1.6318263009910121
Dallas Mavericks,"Hardaway,Tim",2020,5.577660320274866
Dallas Mavericks,"Harris,Devin",2018,1.0928059281496725
Dallas Mavericks,"Harris,Devin",2019,-0.41750888415273013
Dallas Mavericks,"Harrison,Aaron",2018,0.09879159446103605
Dallas Mavericks,"Hopson,Scotty",2018,-0.09734444647919782
Dallas Mavericks,"Jackson,Justin",2019,-0.2165753547523721
Dallas Mavericks,"Jackson,Justin",2020,-0.9314734331660172
Dallas Mavericks,"Jones,Jalen",2018,-0.12015741731802965
Dallas Mavericks,"Jordan,DeAndre",2019,1.4968664290002713
Dallas Mavericks,"Kidd-Gilchrist,Michael",2020,-0.21364061748788654
Dallas Mavericks,"Kleber,Maxi",2018,-1.0683587845980955
Dallas Mavericks,"Kleber,Maxi",2019,-0.0016346006218127887
Dallas Mavericks,"Kleber,Maxi",2020,0.6793610630097765
Dallas Mavericks,"Lee,Courtney",2019,-0.9647972147950955
Dallas Mavericks,"Lee,Courtney",2020,-0.45905522505400065
Dallas Mavericks,"Macon,Daryl",2019,-0.29146978277029967
Dallas Mavericks,"Marjanović,Boban",2020,-0.5810630846510676
Dallas Mavericks,"Matthews,Wesley",2018,4.598249532007085
Dallas Mavericks,"Matthews,Wesley",2019,2.898410706772535
Dallas Mavericks,"McDermott,Doug",2018,0.4266155094358183
Dallas Mavericks,"McRoberts,Josh",2018,-0.07808499956583112
Dallas Mavericks,"Mejri,Salah",2018,-1.8111806167724158
Dallas Mavericks,"Mejri,Salah",2019,-1.033900799627331
Dallas Mavericks,"Motley,Johnathan",2018,-0.19032055415371912
Dallas Mavericks,"Noel,Nerlens",2018,-0.6929565598304264
Dallas Mavericks,"Nowitzki,Dirk",2018,4.897104924190586
Dallas Mavericks,"Nowitzki,Dirk",2019,0.40618570955974587
Dallas Mavericks,"Porziņģis,Kristaps",2020,7.2511652890973926
Dallas Mavericks,"Powell,Dwight",2018,-0.21764842597569617
Dallas Mavericks,"Powell,Dwight",2019,0.9344778332108199
Dallas Mavericks,"Powell,Dwight",2020,-0.41422404840767574
Dallas Mavericks,"Reaves,Josh",2020,-0.06249425114595138
Dallas Mavericks,"Smith,Dennis",2018,8.112680867108114
Dallas Mavericks,"Smith,Dennis",2019,2.9866442573610548
Dallas Mavericks,"Warney,Jameel",2018,-0.20292996629646862
Dallas Mavericks,"Withey,Jeff",2018,-0.4621985884529732
Dallas Mavericks,"Wright,Delon",2020,0.04311939991124583
Denver Nuggets,"Akoon-Purcell,DeVaughn",2019,-0.28733764474837176
Denver Nuggets,"Arthur,Darrell",2018,-0.7340340101613702
Denver Nuggets,"Barton,Will",2018,7.4136732643938545
Denver Nuggets,"Barton,Will",2019,2.28690303983781
Denver Nuggets,"Barton,Will",2020,4.542247925045681
Denver Nuggets,"Bates-Diop,Keita",2020,-0.07210523405879027
Denver Nuggets,"Beasley,Malik",2018,-1.7907703428658324
Denver Nuggets,"Beasley,Malik",2019,1.7220099790338013
Denver Nuggets,"Beasley,Malik",2020,0.4967669296629711
Denver Nuggets,"Chandler,Wilson",2018,1.9942132108781547
