homeTeam,VisitorTeam,IDPartido,fecha,localPoints,visitorPoints,Local victory,LOCAL_victorias,LOCAL_derrotas,LOCAL_porcentajeVictorias,LOCAL_posicion,LOCAL_Posicion_conferencia,LOCAL_Posicion_division,LOCAL_Victorias_conferencia,LOCAL_Derrotas_conferencia,LOCAL_Victorias_division,LOCAL_Derrotas_division,LOCAL_Victorias_Local,LOCAL_Derrotas_local,LOCAL_Victorias_visitante,LOCAL_Derrotas_Visitante,LOCAL_Ultimos10Victorias,LOCAL_Ultimos10Derrotas,LOCAL_Racha,VISITANTE_victorias,VISITANTE_derrotas,VISITANTE_porcentajeVictorias,VISITANTE_posicion,VISITANTE_Posicion_conferencia,VISITANTE_Posicion_division,VISITANTE_Victorias_conferencia,VISITANTE_Derrotas_conferencia,VISITANTE_Victorias_division,VISITANTE_Derrotas_division,VISITANTE_Victorias_Local,VISITANTE_Derrotas_local,VISITANTE_Victorias_visitante,VISITANTE_Derrotas_Visitante,VISITANTE_Ultimos10Victorias,VISITANTE_Ultimos10Derrotas,VISITANTE_Racha,Conferencia_LOCAL,Division_LOCAL,Conferencia_VISITANTE,Division_VISITANTE
nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612760,1610612747,0021800670,20190117,128,138,0,26,18,.591,8,3,2,16,14,3,4,14,7,12,11,4,6,2,25,21,.543,13,8,3,17,14,5,2,15,9,10,12,5,5,2,west,northwest,west,pacific
1610612747,1610612750,0021800719,20190124,105,120,0,25,24,.510,15,9,3,17,17,5,3,15,11,10,13,4,6,3,24,24,.500,16,11,5,14,17,4,3,16,8,8,16,7,3,3,west,pacific,west,northwest
1610612747,1610612756,0021800743,20190127,116,102,1,26,24,.520,15,9,3,18,17,6,3,16,11,10,13,5,5,1,11,41,.212,28,15,5,7,25,1,9,7,19,4,22,1,9,8,west,pacific,west,pacific
1610612747,1610612755,0021800755,20190129,105,121,0,26,25,.510,15,9,3,18,17,6,3,16,12,10,13,4,6,1,33,18,.647,6,4,2,20,13,5,6,21,5,12,13,6,4,1,west,pacific,east,atlantic
1610612755,1610612747,0021800835,20190210,143,120,1,36,20,.643,7,4,2,20,14,5,7,23,6,13,14,6,4,2,28,28,.500,16,10,4,19,18,7,4,16,12,12,16,3,7,1,east,atlantic,west,pacific
1610612740,1610612747,0021800887,20190223,128,115,1,27,34,.443,22,12,3,17,21,7,7,18,11,9,23,4,6,1,29,30,.492,16,10,4,20,19,7,4,17,12,12,18,4,6,1,west,southwest,west,pacific
1610612763,1610612747,0021800904,20190225,110,105,1,24,38,.387,25,14,5,16,22,5,7,15,16,9,22,4,6,1,29,31,.483,17,11,4,20,20,7,4,17,12,12,19,3,7,2,west,southwest,west,pacific
1610612747,1610612740,0021800921,20190227,125,119,1,30,31,.492,16,10,4,21,20,7,4,18,12,12,19,4,6,1,27,36,.429,23,13,4,17,22,7,7,18,12,9,24,4,6,2,west,pacific,west,southwest
1610612747,1610612749,0021800934,20190301,120,131,0,30,32,.484,16,10,4,21,20,7,4,18,13,12,19,3,7,1,48,14,.774,1,1,1,32,8,12,1,25,5,23,9,9,1,7,west,pacific,east,central
1610612756,1610612747,0021800942,20190302,118,109,1,13,51,.203,30,15,5,8,32,2,12,8,23,5,28,2,8,1,30,33,.476,17,10,4,21,21,7,5,18,13,12,20,3,7,2,west,pacific,west,pacific
1610612763,1610612753,0011700006,20171002,92,84,1,1,0,1.000,4,,,0,0,0,0,1,0,0,0,1,0,1,0,1,.000,33,,,0,0,0,0,0,0,0,1,0,1,1,west,southwest,east,southeast
1610612755,1610612763,0011700017,20171004,89,110,0,0,1,.000,31,15,5,0,0,0,0,0,1,0,0,0,1,1,2,0,1.000,3,8,3,0,0,0,0,1,0,1,0,2,0,2,east,atlantic,west,southwest
1610612763,1610612740,0011700071,20171013,142,101,1,3,2,.600,12,9,4,1,1,1,1,2,1,1,1,3,2,1,1,3,.250,27,14,5,0,2,0,1,0,1,1,2,1,3,1,west,southwest,west,southwest
1610612763,1610612740,0021700008,20171018,103,91,1,1,0,1.000,6,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,.000,26,10,4,0,1,0,1,0,0,0,1,0,1,1,west,southwest,west,southwest
1610612763,1610612753,0021700112,20171101,99,101,0,5,3,.625,9,4,2,5,1,4,1,4,2,1,1,5,3,2,6,2,.750,2,2,1,3,2,1,1,3,0,3,2,6,2,2,west,southwest,east,southeast
1610612757,1610612763,0021700157,20171107,97,98,0,6,5,.545,14,6,2,5,3,1,1,4,3,2,2,5,5,1,7,4,.636,6,4,2,7,2,4,1,4,2,3,2,6,4,1,west,northwest,west,southwest
1610612749,1610612763,0021700194,20171113,110,103,1,7,6,.538,13,8,2,3,5,0,3,4,3,3,3,5,5,3,7,6,.538,12,7,4,7,3,4,2,4,2,3,4,4,6,2,east,central,west,southwest
1610612763,1610612757,0021700246,20171120,92,100,0,7,9,.438,19,8,4,7,5,4,3,4,5,3,4,2,8,5,10,7,.588,10,4,1,8,4,2,1,7,4,3,3,6,4,2,west,southwest,west,northwest
1610612759,1610612763,0021700311,20171129,104,95,1,14,7,.667,6,3,2,7,3,3,1,10,2,4,5,7,3,3,7,13,.350,25,12,4,7,8,4,5,4,7,3,6,1,9,9,west,southwest,west,southwest
1610612763,1610612759,0021700323,20171201,79,95,0,7,14,.333,26,13,4,7,9,4,6,4,8,3,6,0,10,10,15,7,.682,5,3,2,8,3,4,1,10,2,5,5,8,2,4,west,southwest,west,southwest
1610612763,1610612750,0021700345,20171204,95,92,1,8,15,.348,26,13,4,8,9,4,6,5,8,3,7,1,9,1,14,11,.560,11,6,3,11,5,4,1,8,4,6,7,4,6,1,west,southwest,west,northwest
1610612752,1610612763,0021700357,20171206,99,88,1,12,12,.500,17,9,4,6,8,2,2,11,5,1,7,4,6,1,8,16,.333,26,13,4,8,9,4,6,5,8,3,8,1,9,1,east,atlantic,west,southwest
1610612763,1610612761,0021700371,20171208,107,116,0,8,17,.320,26,13,4,8,9,4,6,5,9,3,8,1,9,2,16,7,.696,4,2,2,8,4,2,2,9,1,7,6,8,2,5,west,southwest,east,atlantic
1610612763,1610612760,0021700382,20171209,101,102,0,8,18,.308,27,14,4,8,10,4,6,5,10,3,8,1,9,3,12,13,.480,19,9,5,7,9,2,5,9,3,3,10,5,5,1,west,southwest,west,northwest
1610612763,1610612748,0021700393,20171211,82,107,0,8,19,.296,27,14,4,8,10,4,6,5,11,3,8,1,9,4,13,13,.500,14,9,2,8,7,3,2,5,6,8,7,6,4,2,west,southwest,east,southeast
1610612764,1610612763,0021700406,20171213,93,87,1,15,13,.536,11,6,1,7,6,2,2,7,5,8,8,5,5,1,8,20,.286,28,15,5,8,10,4,6,5,11,3,9,1,9,5,east,southeast,west,southwest
1610612756,1610612763,0021700469,20171221,97,95,1,12,22,.353,25,13,5,7,12,2,5,5,12,7,10,4,6,1,9,23,.281,29,15,5,8,12,4,6,6,12,3,11,2,8,3,west,pacific,west,southwest
1610612756,1610612763,0021700504,20171226,99,97,1,13,23,.361,23,11,3,8,13,2,5,6,13,7,10,4,6,1,10,24,.294,28,14,4,9,13,4,6,7,12,3,12,2,8,1,west,pacific,west,southwest
1610612758,1610612763,0021700543,20171231,96,114,0,12,24,.333,26,13,4,7,12,3,4,6,10,6,14,4,6,2,12,25,.324,27,14,5,11,14,4,6,7,12,5,13,4,6,1,west,pacific,west,southwest
1610612763,1610612764,0021700575,20180105,100,102,0,12,27,.308,27,14,5,11,15,4,6,7,13,5,14,3,7,2,23,16,.590,8,4,1,11,9,3,3,13,6,10,10,7,3,4,west,southwest,east,southeast
1610612763,1610612740,0021700609,20180110,105,102,1,13,27,.325,27,13,5,12,15,5,6,8,13,5,14,4,6,1,20,20,.500,16,8,3,10,15,2,4,10,9,10,11,5,5,1,west,southwest,west,southwest
1610612763,1610612752,0021700658,20180117,105,99,1,15,28,.349,25,12,4,13,16,5,6,10,13,5,15,5,5,2,20,25,.444,19,10,4,10,16,5,3,15,9,5,16,3,7,1,west,southwest,east,atlantic
1610612763,1610612758,0021700670,20180119,106,88,1,16,28,.364,25,12,4,14,16,5,6,11,13,5,15,6,4,3,13,32,.289,30,15,5,8,19,3,7,7,14,6,18,1,9,7,west,southwest,west,pacific
1610612740,1610612763,0021700677,20180120,111,104,1,24,21,.533,12,7,3,12,15,3,4,12,9,12,12,6,4,1,16,29,.356,26,12,4,14,17,5,7,11,13,5,16,5,5,1,west,southwest,west,southwest
1610612763,1610612755,0021700690,20180122,105,101,1,17,29,.370,25,11,4,14,17,5,7,12,13,5,16,6,4,1,22,21,.512,15,8,3,11,10,3,6,11,10,11,11,7,3,1,west,southwest,east,atlantic
1610612763,1610612759,0021700707,20180124,85,108,0,17,30,.362,25,12,4,14,18,5,8,12,14,5,16,5,5,1,32,18,.640,5,3,2,17,9,6,3,20,3,12,15,5,5,2,west,southwest,west,southwest
1610612763,1610612756,0021700740,20180129,120,109,1,18,31,.367,23,12,4,15,19,5,8,13,15,5,16,6,4,1,17,34,.333,26,13,4,11,19,3,5,8,17,9,17,2,8,5,west,southwest,west,pacific
1610612761,1610612763,0021700787,20180204,101,86,1,36,16,.692,4,2,2,20,7,6,3,21,4,15,12,7,3,2,18,34,.346,25,12,4,15,19,5,8,13,15,5,19,4,6,3,east,atlantic,west,southwest
1610612763,1610612762,0021700808,20180207,88,92,0,18,36,.333,25,12,4,15,20,5,8,13,16,5,20,2,8,5,26,28,.481,19,10,5,16,14,4,7,15,9,11,19,8,2,7,west,southwest,west,northwest
1610612760,1610612763,0021700839,20180211,110,92,1,32,25,.561,11,5,2,17,17,5,8,20,9,12,16,5,5,1,18,37,.327,25,12,4,15,21,5,8,13,16,5,21,2,8,6,west,northwest,west,southwest
1610612763,1610612760,0021700861,20180214,114,121,0,18,38,.321,25,12,4,15,22,5,8,13,17,5,21,1,9,7,33,26,.559,11,5,2,18,17,5,8,20,10,13,16,4,6,1,west,southwest,west,northwest
1610612748,1610612763,0021700885,20180224,115,89,1,31,29,.517,17,8,2,21,17,8,4,15,12,16,17,2,8,1,18,40,.310,25,12,4,15,22,5,8,13,18,5,22,1,9,9,east,southeast,west,southwest
1610612763,1610612756,0021700918,20180228,102,110,0,18,42,.300,28,14,5,15,23,5,8,13,19,5,23,0,10,11,19,44,.302,27,13,4,13,28,3,8,9,23,10,21,1,9,1,west,southwest,west,pacific
1610612753,1610612763,0021700936,20180303,107,100,1,20,43,.317,25,14,4,12,28,4,9,13,18,7,25,3,7,2,18,44,.290,30,15,5,15,24,5,8,13,20,5,24,0,10,13,east,southeast,west,southwest
1610612759,1610612763,0021700954,20180305,100,98,1,37,27,.578,9,5,3,21,17,7,5,23,8,14,19,3,7,1,18,45,.286,30,15,5,15,25,5,9,13,20,5,25,0,10,14,west,southwest,west,southwest
1610612763,1610612762,0021700980,20180309,78,95,0,18,47,.277,30,15,5,15,26,5,9,13,21,5,26,0,10,16,36,30,.545,16,10,5,23,16,6,8,21,11,15,19,8,2,5,west,southwest,west,northwest
1610612763,1610612749,0021701002,20180312,103,121,0,18,49,.269,30,15,5,15,27,5,10,13,22,5,27,0,10,18,36,31,.537,17,7,3,22,21,5,9,21,14,15,17,4,6,2,west,southwest,east,central
1610612755,1610612763,0021701066,20180321,119,105,1,40,30,.571,10,4,3,25,18,7,7,23,11,17,19,7,3,4,19,52,.268,29,14,5,16,27,5,10,14,23,5,29,1,9,2,east,atlantic,west,southwest
1610612750,1610612763,0021701106,20180326,93,101,0,42,33,.560,13,8,4,30,16,9,4,27,10,15,23,4,6,2,20,54,.270,29,14,5,17,28,5,10,14,24,6,30,2,8,1,west,northwest,west,southwest
1610612763,1610612757,0021701119,20180328,108,103,1,21,54,.280,29,14,5,18,28,5,10,15,24,6,30,3,7,2,46,29,.613,5,3,1,28,17,8,6,25,13,21,16,7,3,1,west,southwest,west,northwest
1610612762,1610612763,0021701135,20180330,107,97,1,43,33,.566,13,7,4,29,17,6,8,25,13,18,20,7,3,1,21,55,.276,29,14,5,18,29,5,10,15,24,6,31,3,7,1,west,northwest,west,southwest
1610612757,1610612763,0021701154,20180401,113,98,1,48,29,.623,5,3,1,30,17,8,6,27,13,21,16,7,3,2,21,56,.273,29,14,5,18,30,5,10,15,24,6,32,3,7,2,west,northwest,west,southwest
1610612740,1610612763,0021701173,20180404,123,95,1,44,34,.564,13,8,3,23,25,8,7,23,17,21,17,5,5,1,21,57,.269,29,14,5,18,31,5,11,15,24,6,33,3,7,3,west,southwest,west,southwest
1610612763,1610612758,0021701188,20180406,93,94,0,21,58,.266,29,14,5,18,32,5,11,15,25,6,33,2,8,4,26,54,.325,25,12,4,13,37,5,11,13,27,13,27,3,7,1,west,southwest,west,pacific
1610612750,1610612763,0021701209,20180409,113,94,1,46,35,.568,14,8,4,33,18,9,6,29,11,17,24,6,4,2,22,59,.272,29,14,5,18,33,5,11,16,25,6,34,3,7,1,west,northwest,west,southwest
1610612760,1610612763,0021701227,20180411,137,123,1,48,34,.585,10,4,2,28,24,5,11,27,14,21,20,5,5,3,22,60,.268,29,14,5,18,34,5,11,16,25,6,35,3,7,2,west,northwest,west,southwest
1610612753,1610612763,0011800059,20181010,102,86,1,0,0,.000,22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,15,,,0,0,0,0,0,0,0,0,0,0,0,east,southeast,west,southwest
1610612762,1610612763,0021800045,20181022,84,92,0,1,2,.333,24,10,4,1,2,0,0,0,2,1,0,1,2,2,2,1,.667,9,6,2,1,0,0,0,1,0,1,1,2,1,2,west,northwest,west,southwest
1610612758,1610612763,0021800061,20181024,97,92,1,2,3,.400,22,10,3,2,3,0,0,1,1,1,2,2,3,1,2,2,.500,14,5,3,1,1,0,0,1,0,1,2,2,2,1,west,pacific,west,southwest
1610612763,1610612756,0021800080,20181027,117,96,1,3,2,.600,10,5,3,2,1,0,0,2,0,1,2,3,2,1,1,4,.200,26,14,5,1,4,0,2,1,1,0,3,1,4,4,west,southwest,west,pacific
1610612763,1610612764,0021800102,20181030,107,95,1,4,2,.667,8,5,3,2,1,0,0,3,0,1,2,4,2,2,1,6,.143,30,15,5,0,2,0,1,0,2,1,4,1,6,4,west,southwest,east,southeast
1610612762,1610612763,0021800122,20181102,100,110,0,4,4,.500,16,8,3,4,4,0,1,0,3,4,1,4,4,2,5,2,.714,7,5,2,3,1,0,0,3,0,2,2,5,2,3,west,northwest,west,southwest
1610612756,1610612763,0021800136,20181104,102,100,1,2,7,.222,27,14,5,2,6,0,2,2,3,0,4,2,7,1,5,3,.625,9,5,2,3,2,0,0,3,0,2,3,5,3,1,west,pacific,west,southwest
1610612763,1610612755,0021800179,20181110,112,106,1,7,4,.636,6,5,2,4,3,0,0,5,0,2,4,7,3,2,8,6,.571,12,5,3,7,5,0,3,7,0,1,6,6,4,1,west,southwest,east,atlantic
1610612763,1610612762,0021800194,20181112,88,96,0,7,5,.583,9,7,2,4,4,0,0,5,1,2,4,6,4,1,7,6,.538,17,9,4,6,5,0,2,2,4,5,2,6,4,3,west,southwest,west,northwest
1610612749,1610612763,0021800207,20181114,113,116,0,10,4,.714,3,2,1,6,1,1,0,6,1,4,3,6,4,1,8,5,.615,8,5,1,4,4,0,0,5,1,3,4,6,4,1,east,central,west,southwest
1610612763,1610612758,0021800220,20181116,112,104,1,9,5,.643,7,4,1,5,4,0,0,6,1,3,4,7,3,2,8,7,.533,15,9,4,4,5,0,1,4,3,4,4,6,4,1,west,southwest,west,pacific
1610612750,1610612763,0021800234,20181118,87,100,0,7,10,.412,23,14,5,4,8,2,1,7,2,0,8,4,6,1,10,5,.667,6,2,1,6,4,0,0,6,1,4,4,7,3,3,west,northwest,west,southwest
1610612759,1610612763,0021800262,20181121,103,104,0,8,9,.471,20,11,4,8,6,3,2,6,3,2,6,3,7,2,12,5,.706,3,1,1,8,4,2,0,7,1,5,4,7,3,5,west,southwest,west,southwest
1610612763,1610612752,0021800291,20181125,98,103,0,12,7,.632,7,4,1,8,5,2,0,7,2,5,5,7,3,2,7,14,.333,26,12,5,4,10,2,3,3,6,4,8,4,6,3,west,southwest,east,atlantic
1610612763,1610612761,0021800303,20181127,114,122,0,12,8,.600,10,5,1,8,5,2,0,7,3,5,5,6,4,3,18,4,.818,1,1,1,11,3,3,1,9,2,9,2,7,3,6,west,southwest,east,atlantic
1610612755,1610612763,0021800340,20181202,103,95,1,17,8,.680,5,3,2,12,7,2,3,13,1,4,7,8,2,4,13,9,.591,10,6,1,8,5,2,0,7,3,6,6,6,4,1,east,atlantic,west,southwest
1610612740,1610612763,0021800374,20181207,103,107,0,13,14,.481,18,12,3,7,9,3,2,10,4,3,10,3,7,1,15,9,.625,8,5,1,10,5,3,0,8,3,7,6,6,4,2,west,southwest,west,southwest
1610612763,1610612757,0021800410,20181212,92,83,1,16,11,.593,11,6,1,11,7,3,0,9,4,7,7,4,6,1,15,13,.536,14,9,3,8,10,2,2,10,4,5,9,3,7,2,west,southwest,west,northwest
1610612763,1610612748,0021800425,20181214,97,100,0,16,12,.571,11,6,1,11,7,3,0,9,5,7,7,4,6,1,12,16,.429,23,9,3,5,12,1,7,5,9,7,7,5,5,1,west,southwest,east,southeast
1610612757,1610612763,0021800465,20181219,99,92,1,18,13,.581,10,5,3,10,10,2,2,12,4,6,9,5,5,3,16,15,.516,16,10,4,11,10,3,1,9,6,7,9,3,7,4,west,northwest,west,southwest
1610612758,1610612763,0021800477,20181221,102,99,1,17,15,.531,13,8,4,10,12,1,4,8,7,9,8,6,4,1,16,16,.500,16,10,3,11,11,3,1,9,6,7,10,3,7,5,west,pacific,west,southwest
1610612759,1610612763,0021800581,20190105,108,88,1,23,17,.575,12,6,2,17,12,4,4,17,5,6,12,8,2,4,18,21,.462,20,11,3,12,13,3,3,10,9,8,12,2,8,5,west,southwest,west,southwest
1610612740,1610612763,0021800595,20190107,114,95,1,19,22,.463,20,12,3,11,13,5,4,14,6,5,16,4,6,2,18,22,.450,22,13,4,12,14,3,4,10,9,8,13,2,8,6,west,southwest,west,southwest
1610612763,1610612759,0021800611,20190109,96,86,1,19,22,.463,22,13,4,13,14,4,4,11,9,8,13,3,7,1,24,18,.571,12,7,2,17,13,4,5,17,5,7,13,7,3,1,west,southwest,west,southwest
1610612748,1610612763,0021800631,20190112,112,108,1,21,20,.512,16,6,1,11,14,3,8,11,12,10,8,6,4,2,19,23,.452,22,14,5,13,14,4,4,11,9,8,14,3,7,1,east,southeast,west,southwest
1610612763,1610612749,0021800660,20190116,101,111,0,19,25,.432,23,14,5,13,15,4,5,11,10,8,15,1,9,3,32,12,.727,1,1,1,21,7,8,1,20,4,12,8,8,2,3,west,southwest,east,central
1610612761,1610612763,0021800684,20190119,119,90,1,35,13,.729,2,2,1,22,8,5,4,20,4,15,9,8,2,2,19,27,.413,24,14,5,13,15,4,5,11,10,8,17,1,9,5,east,atlantic,west,southwest
1610612763,1610612740,0021800697,20190121,85,105,0,19,28,.404,25,14,5,13,16,4,6,11,11,8,17,1,9,6,22,25,.468,20,12,3,13,16,6,4,15,6,7,19,6,4,1,west,southwest,west,southwest
1610612763,1610612758,0021800725,20190125,96,99,0,19,30,.388,25,14,5,13,17,4,6,11,13,8,17,1,9,8,25,24,.510,16,10,4,14,18,2,8,14,10,11,14,6,4,1,west,southwest,west,pacific
1610612750,1610612763,0021800760,20190130,99,97,1,25,26,.490,17,11,5,15,19,4,5,17,9,8,17,5,5,1,20,32,.385,25,14,5,13,19,4,6,12,14,8,18,1,9,2,west,northwest,west,southwest
1610612752,1610612763,0021800787,20190203,84,96,0,10,42,.192,30,15,5,6,29,2,10,4,20,6,22,0,10,13,21,33,.389,25,14,5,13,19,4,6,12,14,9,19,2,8,1,east,atlantic,west,southwest
1610612763,1610612750,0021800801,20190205,108,106,1,22,33,.400,25,14,5,14,19,4,6,13,14,9,19,3,7,2,25,28,.472,19,11,5,15,21,4,6,17,10,8,18,4,6,2,west,southwest,west,northwest
1610612760,1610612763,0021800815,20190207,117,95,1,35,19,.648,6,3,2,19,14,4,4,19,7,16,12,9,1,2,22,34,.393,25,14,5,14,20,4,6,13,14,9,20,3,7,1,west,northwest,west,southwest
1610612763,1610612740,0021800831,20190209,99,90,1,23,34,.404,25,14,5,15,20,5,6,14,14,9,20,4,6,1,25,32,.439,22,13,4,15,21,7,7,16,10,9,22,3,7,1,west,southwest,west,southwest
1610612763,1610612759,0021800850,20190212,107,108,0,23,35,.397,25,14,5,15,21,5,7,14,15,9,20,4,6,1,33,26,.559,12,7,2,24,19,8,5,22,7,11,19,6,4,1,west,southwest,west,southwest
1610612760,1610612763,0021800951,20190303,99,95,1,39,24,.619,7,3,2,23,18,6,5,22,9,17,15,5,5,1,25,40,.385,25,14,5,17,23,6,7,15,17,10,23,3,7,1,west,northwest,west,southwest
1610612763,1610612757,0021800962,20190305,120,111,1,26,40,.394,25,14,5,18,23,6,7,16,17,10,23,4,6,1,39,25,.609,9,5,3,20,20,4,8,24,8,15,17,6,4,1,west,southwest,west,northwest
1610612763,1610612762,0021800982,20190308,114,104,1,27,40,.403,25,14,5,19,23,6,7,17,17,10,23,4,6,2,37,28,.569,11,6,4,23,19,6,7,21,11,16,17,6,4,1,west,southwest,west,northwest
1610612763,1610612753,0021800996,20190310,105,97,1,28,40,.412,23,13,4,19,23,6,7,18,17,10,23,5,5,3,31,37,.456,19,9,2,21,19,6,5,18,16,13,21,5,5,1,west,southwest,east,southeast
1610612753,1610612748,0011700037,20171007,93,90,1,2,1,.667,12,5,2,1,0,1,0,2,0,0,1,2,1,2,1,2,.333,22,9,4,1,2,1,1,1,0,0,2,1,2,2,east,southeast,east,southeast
1610612748,1610612764,0011700063,20171011,117,115,1,3,2,.600,13,6,3,3,2,3,1,3,0,0,2,3,2,2,3,1,.750,9,2,1,2,1,0,1,3,0,0,1,3,1,1,east,southeast,east,southeast
1610612755,1610612748,0011700068,20171013,119,95,1,2,3,.400,23,12,4,2,2,1,2,1,2,1,1,2,3,2,3,3,.500,16,7,3,3,3,3,1,3,0,0,3,3,3,1,east,atlantic,east,southeast
1610612753,1610612748,0021700005,20171018,116,109,1,1,0,1.000,8,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,.000,24,9,4,0,1,0,1,0,0,0,1,0,1,1,east,southeast,east,southeast
1610612748,1610612759,0021700059,20171025,100,117,0,2,2,.500,16,8,4,2,1,1,1,2,1,0,1,2,2,1,4,0,1.000,1,1,1,1,0,0,0,2,0,2,0,4,0,4,east,southeast,west,southwest
1610612748,1610612750,0021700093,20171030,122,125,0,2,4,.333,25,13,4,2,2,1,1,2,3,0,1,2,4,3,4,3,.571,12,5,1,3,1,3,0,2,1,2,2,4,3,2,east,southeast,west,northwest
1610612756,1610612748,0021700162,20171108,115,126,0,4,8,.333,26,13,4,2,5,1,2,2,4,2,4,4,6,4,5,6,.455,20,8,4,3,2,1,1,3,3,2,3,5,5,1,west,pacific,east,southeast
1610612762,1610612748,0021700175,20171110,74,84,0,5,7,.417,25,10,4,5,4,3,1,5,3,0,4,4,6,4,6,6,.500,14,8,3,3,2,1,1,3,3,3,3,5,5,2,west,northwest,east,southeast
1610612748,1610612764,0021700205,20171115,93,102,0,6,8,.429,20,11,3,3,4,1,2,3,4,3,4,4,6,2,9,5,.643,7,3,1,5,1,2,0,5,3,4,2,6,4,4,east,southeast,east,southeast
1610612764,1610612748,0021700218,20171117,88,91,0,9,6,.600,9,4,1,5,2,2,1,5,4,4,2,6,4,1,7,8,.467,19,11,3,4,4,2,2,3,4,4,4,5,5,1,east,southeast,east,southeast
1610612750,1610612748,0021700272,20171124,97,109,0,11,8,.579,11,5,3,8,3,4,0,6,3,5,5,5,5,1,9,9,.500,17,10,2,5,5,2,2,4,5,5,4,6,4,2,west,northwest,east,southeast
1610612752,1610612748,0021700306,20171129,115,86,1,11,10,.524,15,9,4,6,6,2,2,10,4,1,6,5,5,1,10,11,.476,17,10,2,6,7,2,2,4,5,6,6,5,5,2,east,atlantic,east,southeast
1610612759,1610612748,0021700361,20171206,117,105,1,17,8,.680,6,3,2,8,4,4,1,12,2,5,6,8,2,2,11,13,.458,19,10,2,7,7,3,2,5,6,6,7,5,5,2,west,southwest,east,southeast
1610612748,1610612757,0021700408,20171213,95,102,0,13,14,.481,17,10,2,8,7,3,2,5,7,8,7,5,5,1,14,13,.519,15,6,3,8,7,2,1,7,8,7,5,4,6,1,east,southeast,west,northwest
1610612748,1610612740,0021700486,20171223,94,109,0,17,16,.515,15,9,2,10,8,4,3,7,8,10,8,6,4,1,17,16,.515,16,8,3,9,12,2,2,8,7,9,9,5,5,2,east,southeast,west,southwest
1610612748,1610612753,0021700500,20171226,107,89,1,18,16,.529,14,8,2,11,8,5,3,8,8,10,8,7,3,1,11,24,.314,27,14,4,6,14,2,5,6,9,5,15,1,9,9,east,southeast,east,southeast
1610612753,1610612748,0021700531,20171230,111,117,0,12,25,.324,27,14,4,7,15,2,6,7,10,5,15,1,9,1,19,17,.528,14,8,2,12,9,6,3,8,9,11,8,6,4,1,east,southeast,east,southeast
1610612748,1610612752,0021700568,20180105,107,103,1,21,17,.553,11,5,2,14,9,6,3,10,9,11,8,7,3,3,18,21,.462,18,10,4,9,15,4,3,15,7,3,14,2,8,3,east,southeast,east,atlantic
1610612748,1610612762,0021700586,20180107,103,102,1,22,17,.564,9,5,2,14,9,6,3,11,9,11,8,7,3,4,16,24,.400,20,10,5,9,14,4,7,13,7,3,17,2,8,3,east,southeast,west,northwest
1610612761,1610612748,0021700599,20180109,89,90,0,28,11,.718,4,2,2,17,5,6,2,14,2,14,9,7,3,1,23,17,.575,8,4,1,15,9,6,3,11,9,12,8,8,2,5,east,atlantic,east,southeast
1610612748,1610612749,0021700634,20180114,97,79,1,25,17,.595,8,4,1,17,9,6,3,12,9,13,8,8,2,7,22,20,.524,13,8,4,10,14,4,6,14,8,8,12,5,5,2,east,southeast,east,central
1610612749,1610612748,0021700659,20180117,101,106,0,23,21,.523,13,7,3,11,15,4,6,14,9,9,12,4,6,1,26,18,.591,8,4,1,18,10,6,3,12,9,14,9,8,2,1,east,central,east,southeast
1610612748,1610612758,0021700710,20180125,88,89,0,27,21,.563,9,4,1,19,11,7,3,12,10,15,11,6,4,2,15,33,.313,28,15,5,8,19,3,7,7,14,8,19,2,8,2,east,southeast,west,pacific
1610612755,1610612748,0021700770,20180202,103,97,1,25,24,.510,16,8,3,13,12,3,7,13,10,12,14,6,4,1,29,23,.558,10,5,2,20,13,8,3,13,10,16,13,4,6,2,east,atlantic,east,southeast
1610612748,1610612753,0021700792,20180205,109,111,0,29,25,.537,13,7,2,20,15,8,4,13,11,16,14,3,7,4,16,36,.308,29,14,4,9,22,3,8,9,14,7,22,4,6,1,east,southeast,east,southeast
1610612748,1610612749,0021700821,20180209,91,85,1,30,26,.536,13,7,2,21,15,8,4,14,12,16,14,3,7,1,30,24,.556,9,5,2,17,17,5,6,18,9,12,15,7,3,1,east,southeast,east,central
1610612761,1610612748,0021700847,20180213,115,112,1,40,16,.714,3,1,1,24,7,8,3,24,4,16,12,8,2,6,30,27,.526,17,8,2,21,16,8,4,14,12,16,15,3,7,1,east,atlantic,east,southeast
1610612755,1610612748,0021700855,20180214,104,102,1,30,25,.545,13,7,3,16,13,4,7,18,10,12,15,6,4,5,30,28,.517,17,8,2,21,17,8,4,14,12,16,16,3,7,2,east,atlantic,east,southeast
1610612740,1610612748,0021700879,20180223,124,123,1,32,26,.552,15,8,3,15,19,4,4,16,12,16,14,5,5,4,30,29,.508,17,8,2,21,17,8,4,14,12,16,17,2,8,3,west,southwest,east,southeast
